County,State,Value
Nez Perce County,Idaho,2.88
Oneida County,Idaho,3.24
Power County,Idaho,3.39
Shoshone County,Idaho,2.79
Valley County,Idaho,2.71
Alexander County,Illinois,2.94
Harlan County,Kentucky,2.96
Harrison County,Kentucky,2.97
Henry County,Kentucky,2.99
Hickman County,Kentucky,2.85
Jackson County,Kentucky,2.92
Johnson County,Kentucky,2.92
Knott County,Kentucky,2.94
Laurel County,Kentucky,2.98
Leslie County,Kentucky,2.94
Lewis County,Kentucky,2.93
Lyon County,Kentucky,2.68
McCracken County,Kentucky,2.86
McLean County,Kentucky,2.90
Marion County,Kentucky,3.04
Mason County,Kentucky,2.96
Otsego County,Michigan,2.89
Ottawa County,Michigan,3.16
Presque Isle County,Michigan,2.68
St. Clair County,Michigan,3.01
St. Joseph County,Michigan,3.08
Tuscola County,Michigan,2.97
Wayne County,Michigan,3.22
Aitkin County,Minnesota,2.68
Beltrami County,Minnesota,3.04
Blue Earth County,Minnesota,2.94
Carlton County,Minnesota,2.97
Worcester County,Massachusetts,3.09
Alger County,Michigan,2.74
Allegan County,Michigan,3.08
Bay County,Michigan,2.92
Benzie County,Michigan,2.82
Ravalli County,Montana,2.83
Saunders County,Nebraska,3.01
Scotts Bluff County,Nebraska,2.98
Sheridan County,Nebraska,2.86
Thayer County,Nebraska,2.79
Thurston County,Nebraska,3.69
Webster County,Nebraska,2.86
York County,Nebraska,2.84
Elko County,Nevada,3.26
Esmeralda County,Nevada,2.67
Humboldt County,Nevada,3.13
Lincoln County,Nevada,3.16
Storey County,Nevada,2.76
Falls Church city,Virginia,3.07
Hancock County,Kentucky,3.00
Mercer County,Kentucky,2.92
Belknap County,New Hampshire,2.84
Grafton County,New Hampshire,2.80
Hillsborough County,New Hampshire,3.05
Rockingham County,New Hampshire,3.03
Atlantic County,New Jersey,3.17
Cape May County,New Jersey,2.89
Essex County,New Jersey,3.29
Cass County,Minnesota,2.82
Hunterdon County,New Jersey,3.10
Morris County,New Jersey,3.19
Ocean County,New Jersey,3.16
Salem County,New Jersey,3.07
Union County,New Jersey,3.32
Catron County,New Mexico,2.57
Colfax County,New Mexico,2.78
Lowndes County,Mississippi,3.05
Madison County,Mississippi,3.14
Monroe County,Mississippi,3.04
Newton County,Mississippi,3.10
Pearl River County,Mississippi,3.08
Pike County,Mississippi,3.14
Prentiss County,Mississippi,2.98
Rankin County,Mississippi,3.05
Scott County,Mississippi,3.22
Simpson County,Mississippi,3.12
Smith County,Mississippi,3.11
Sunflower County,Mississippi,3.36
Tallahatchie County,Mississippi,3.25
Tippah County,Mississippi,3.08
Tishomingo County,Mississippi,2.92
Walthall County,Mississippi,3.14
Wayne County,Mississippi,3.08
Wilkinson County,Mississippi,3.18
Yalobusha County,Mississippi,3.00
Andrew County,Missouri,2.97
Carson City,Nevada,3.00
Barton County,Missouri,3.01
Bates County,Missouri,3.00
Buchanan County,Missouri,3.00
Callaway County,Missouri,2.96
Carroll County,Missouri,2.93
Chariton County,Missouri,2.88
Clay County,Missouri,3.05
Cole County,Missouri,2.96
Dade County,Missouri,2.87
Daviess County,Missouri,3.06
Douglas County,Missouri,2.88
Gasconade County,Missouri,2.89
Gentry County,Missouri,3.03
Grundy County,Missouri,2.94
Hickory County,Missouri,2.66
Hudson County,New Jersey,3.20
Beaufort County,North Carolina,2.88
Brunswick County,North Carolina,2.70
Burke County,North Carolina,2.94
Camden County,North Carolina,3.09
Catawba County,North Carolina,3.00
Chatham County,North Carolina,2.90
Cherokee County,North Carolina,2.76
Chowan County,North Carolina,2.89
Craven County,North Carolina,2.92
Davie County,North Carolina,2.93
Norton County,Kansas,2.83
Panola County,Mississippi,3.22
Edgecombe County,North Carolina,3.08
Franklin County,North Carolina,3.04
Gaston County,North Carolina,3.00
Granville County,North Carolina,3.05
Halifax County,North Carolina,2.99
Haywood County,North Carolina,2.76
Hoke County,North Carolina,3.23
Jackson County,North Carolina,2.80
Johnston County,North Carolina,3.15
Lee County,North Carolina,3.07
Lenoir County,North Carolina,2.96
McDowell County,North Carolina,2.89
Mecklenburg County,North Carolina,3.13
New Hanover County,North Carolina,2.86
Barry County,Missouri,2.97
Orange County,North Carolina,2.99
Pasquotank County,North Carolina,3.01
Perquimans County,North Carolina,2.83
Pitt County,North Carolina,3.01
Richmond County,North Carolina,3.01
Rowan County,North Carolina,3.00
Stanly County,North Carolina,2.97
Stokes County,North Carolina,2.90
Surry County,North Carolina,2.95
Tyrrell County,North Carolina,2.87
Wayne County,North Carolina,3.03
Wilkes County,North Carolina,2.89
Yancey County,North Carolina,2.82
Avery County,North Carolina,2.80
Bottineau County,North Dakota,2.72
Bowman County,North Dakota,2.82
Burleigh County,North Dakota,2.90
Dickey County,North Dakota,2.94
Eddy County,North Dakota,2.77
Emmons County,North Dakota,2.81
Grant County,North Dakota,2.72
Griggs County,North Dakota,2.70
Logan County,North Dakota,2.84
McKenzie County,North Dakota,3.06
Mercer County,North Dakota,2.76
Nelson County,North Dakota,2.66
Renville County,North Dakota,2.85
Duplin County,North Carolina,3.09
Sargent County,North Dakota,2.79
Sheridan County,North Dakota,2.55
Stark County,North Dakota,2.90
Stutsman County,North Dakota,2.79
Traill County,North Dakota,2.88
Walsh County,North Dakota,2.88
Adams County,Ohio,3.01
Ashland County,Ohio,3.02
Belmont County,Ohio,2.85
Butler County,Ohio,3.10
Carroll County,Ohio,2.95
Clark County,Ohio,2.96
Columbiana County,Ohio,2.92
Crawford County,Ohio,2.89
Northampton County,North Carolina,2.91
Darke County,Ohio,3.00
Fairfield County,Ohio,3.07
Franklin County,Ohio,3.05
Fulton County,Ohio,3.05
Harrison County,Ohio,2.88
Highland County,Ohio,3.04
Huron County,Ohio,3.05
Jackson County,Ohio,3.01
Lawrence County,Ohio,2.95
Lorain County,Ohio,3.02
Mahoning County,Ohio,2.94
Medina County,Ohio,3.07
Mercer County,Ohio,3.11
Benson County,North Dakota,3.46
Montgomery County,Ohio,2.94
Morrow County,Ohio,3.08
Perry County,Ohio,3.06
Pickaway County,Ohio,3.03
Portage County,Ohio,2.96
Preble County,Ohio,2.99
Richland County,Ohio,2.93
Sandusky County,Ohio,2.97
Stark County,Ohio,2.96
Summit County,Ohio,2.98
Union County,Ohio,3.14
Vinton County,Ohio,3.03
Williams County,Ohio,2.93
Wyandot County,Ohio,2.95
Atoka County,Oklahoma,3.02
Blaine County,Oklahoma,3.04
Bryan County,Oklahoma,2.97
Canadian County,Oklahoma,3.08
Cherokee County,Oklahoma,3.05
Cimarron County,Oklahoma,2.94
Cotton County,Oklahoma,2.99
Dewey County,Oklahoma,2.98
Grady County,Oklahoma,3.02
Harding County,New Mexico,2.49
Hidalgo County,New Mexico,3.09
Los Alamos County,New Mexico,2.86
Luna County,New Mexico,3.13
Otero County,New Mexico,3.05
Rio Arriba County,New Mexico,3.09
Roosevelt County,New Mexico,3.20
San Juan County,New Mexico,3.38
Santa Fe County,New Mexico,2.94
Sierra County,New Mexico,2.64
Torrance County,New Mexico,3.06
Albany County,New York,2.95
Broome County,New York,2.92
Cayuga County,New York,2.93
Chemung County,New York,2.92
Clinton County,New York,2.86
Cortland County,New York,2.96
Dutchess County,New York,3.12
Monroe County,Ohio,2.87
Franklin County,New York,2.91
Fulton County,New York,2.89
Greene County,New York,2.88
Hamilton County,New York,2.62
Kings County,New York,3.41
Livingston County,New York,2.92
Monroe County,New York,3.01
Nassau County,New York,3.38
Niagara County,New York,2.94
Orange County,New York,3.37
Orleans County,New York,2.99
Quay County,New Mexico,2.79
Putnam County,New York,3.22
Rockland County,New York,3.58
St. Lawrence County,New York,2.95
Schuyler County,New York,2.87
Suffolk County,New York,3.36
Tioga County,New York,2.95
Ulster County,New York,2.97
Wayne County,New York,2.99
Richland County,North Dakota,2.91
Bucks County,Pennsylvania,3.11
Cameron County,Pennsylvania,2.76
Clinton County,Pennsylvania,2.90
Cumberland County,Pennsylvania,2.91
Delaware County,Pennsylvania,3.17
Erie County,Pennsylvania,3.00
Fayette County,Pennsylvania,2.89
Greene County,Pennsylvania,2.91
Huntingdon County,Pennsylvania,2.89
Juniata County,Pennsylvania,3.01
Oswego County,New York,2.98
Lawrence County,Pennsylvania,2.94
Luzerne County,Pennsylvania,2.94
Monroe County,Pennsylvania,3.17
Montgomery County,Pennsylvania,3.09
Philadelphia County,Pennsylvania,3.20
Pike County,Pennsylvania,3.05
Snyder County,Pennsylvania,3.01
Somerset County,Pennsylvania,2.87
Susquehanna County,Pennsylvania,2.89
Venango County,Pennsylvania,2.85
Westchester County,New York,3.23
Wayne County,Pennsylvania,2.87
York County,Pennsylvania,2.98
Kent County,Rhode Island,2.98
Newport County,Rhode Island,2.89
Abbeville County,South Carolina,2.98
Aiken County,South Carolina,2.96
Barnwell County,South Carolina,3.05
Lancaster County,Pennsylvania,3.13
Chester County,South Carolina,3.04
Chesterfield County,South Carolina,3.05
Colleton County,South Carolina,3.07
Darlington County,South Carolina,3.04
Edgefield County,South Carolina,3.04
Jasper County,South Carolina,3.23
Kershaw County,South Carolina,3.02
Lancaster County,South Carolina,2.97
Lexington County,South Carolina,3.01
Marlboro County,South Carolina,3.06
Orangeburg County,South Carolina,3.06
Washington County,Pennsylvania,2.90
Saluda County,South Carolina,3.05
Sumter County,South Carolina,3.11
Williamsburg County,South Carolina,3.13
Bennett County,South Dakota,3.73
Brookings County,South Dakota,2.93
Butte County,South Dakota,2.92
Clark County,South Dakota,2.79
Clay County,South Dakota,2.91
Custer County,South Dakota,2.65
Day County,South Dakota,2.83
Douglas County,South Dakota,2.89
Fall River County,South Dakota,2.74
Haakon County,South Dakota,2.86
Hanson County,South Dakota,3.14
Calhoun County,South Carolina,2.99
Hutchinson County,South Dakota,2.82
Hyde County,South Dakota,2.92
Jerauld County,South Dakota,2.70
Jones County,South Dakota,2.86
Lyman County,South Dakota,3.19
Meade County,South Dakota,2.93
Mellette County,South Dakota,3.38
Moody County,South Dakota,3.00
Sanborn County,South Dakota,2.79
Shannon County,South Dakota,4.73
Stanley County,South Dakota,2.87
Todd County,South Dakota,3.95
Union County,South Dakota,2.98
Ziebach County,South Dakota,3.82
Richland County,South Carolina,3.05
Carter County,Tennessee,2.81
Cheatham County,Tennessee,3.06
Claiborne County,Tennessee,2.89
Coffee County,Tennessee,2.98
Davidson County,Tennessee,3.02
DeKalb County,Tennessee,2.95
Fentress County,Tennessee,2.96
Gibson County,Tennessee,2.99
Greene County,Tennessee,2.87
Grundy County,Tennessee,3.00
Hardeman County,Tennessee,3.05
Haywood County,Tennessee,3.03
Henderson County,Tennessee,2.96
Houston County,Tennessee,3.00
Jackson County,Tennessee,2.88
Harding County,South Dakota,2.87
Lewis County,Tennessee,2.98
Lincoln County,Tennessee,2.95
McNairy County,Tennessee,2.97
Macon County,Tennessee,3.02
Maury County,Tennessee,2.99
Montgomery County,Tennessee,3.11
Obion County,Tennessee,2.90
Pickett County,Tennessee,2.79
Rhea County,Tennessee,2.97
Rutherford County,Tennessee,3.14
Sevier County,Tennessee,2.93
Stewart County,Tennessee,2.92
Carroll County,Tennessee,2.90
Unicoi County,Tennessee,2.81
Van Buren County,Tennessee,2.85
Warren County,Tennessee,2.97
Jefferson County,Oklahoma,2.95
Latimer County,Oklahoma,3.01
Logan County,Oklahoma,3.04
Love County,Oklahoma,2.97
McIntosh County,Oklahoma,2.84
Marshall County,Oklahoma,2.95
Muskogee County,Oklahoma,3.03
Okfuskee County,Oklahoma,3.06
Pawnee County,Oklahoma,3.02
Lake County,Tennessee,2.94
Pittsburg County,Oklahoma,2.91
Pottawatomie County,Oklahoma,3.04
Roger Mills County,Oklahoma,2.97
Sequoyah County,Oklahoma,3.06
Tulsa County,Oklahoma,3.07
Wagoner County,Oklahoma,3.08
Washita County,Oklahoma,2.98
Benton County,Oregon,2.87
Clackamas County,Oregon,3.04
Coos County,Oregon,2.78
Crook County,Oregon,2.84
Tipton County,Tennessee,3.18
Refugio County,Texas,3.06
Robertson County,Texas,3.05
Rusk County,Texas,3.09
San Jacinto County,Texas,3.07
Scurry County,Texas,3.12
Shackelford County,Texas,2.99
Shelby County,Texas,3.15
Smith County,Texas,3.13
Sterling County,Texas,2.97
Sutton County,Texas,3.19
Swisher County,Texas,3.11
Throckmorton County,Texas,2.83
Tom Green County,Texas,3.05
Travis County,Texas,3.20
Upton County,Texas,3.15
Van Zandt County,Texas,3.04
Payne County,Oklahoma,2.92
Gilliam County,Oregon,2.74
Harney County,Oregon,2.81
Hood River County,Oregon,3.14
Josephine County,Oregon,2.82
Lincoln County,Oregon,2.70
Malheur County,Oregon,3.24
Sherman County,Oregon,2.84
Umatilla County,Oregon,3.17
Douglas County,Oregon,2.82
Jeff Davis County,Texas,2.68
Jim Wells County,Texas,3.36
Jones County,Texas,3.01
Kaufman County,Texas,3.29
Kimble County,Texas,2.82
Kinney County,Texas,2.99
Kleberg County,Texas,3.24
Lampasas County,Texas,3.03
Lavaca County,Texas,2.94
Lee County,Texas,3.09
Limestone County,Texas,3.08
Victoria County,Texas,3.15
Waller County,Texas,3.29
Washington County,Texas,2.98
Wheeler County,Texas,2.98
Wichita County,Texas,3.02
Willacy County,Texas,3.73
Wood County,Texas,2.82
Zapata County,Texas,3.72
Carbon County,Utah,3.14
Daggett County,Utah,2.91
Duchesne County,Utah,3.47
Grand County,Utah,2.92
Juab County,Utah,3.74
Anderson County,Texas,3.08
Wasco County,Oregon,2.98
Washington County,Oregon,3.14
Adams County,Pennsylvania,2.97
Beaver County,Pennsylvania,2.88
Hale County,Texas,3.31
Hamilton County,Texas,2.88
Hardin County,Texas,3.07
Harrison County,Texas,3.10
Hemphill County,Texas,3.18
Henderson County,Texas,2.97
Hidalgo County,Texas,3.94
Hopkins County,Texas,3.10
Irion County,Texas,2.91
Jack County,Texas,3.02
Jackson County,Texas,3.11
Loving County,Texas,2.58
Lynn County,Texas,3.11
McCulloch County,Texas,2.97
McMullen County,Texas,2.75
Marion County,Texas,2.82
Maverick County,Texas,3.85
Menard County,Texas,2.78
Milam County,Texas,3.12
Mills County,Texas,2.89
Moore County,Texas,3.47
Motley County,Texas,2.77
Nacogdoches County,Texas,3.11
Orange County,Texas,3.06
Panola County,Texas,3.01
Potter County,Texas,3.27
Presidio County,Texas,3.35
Real County,Texas,2.75
DeKalb County,Indiana,3.08
Elkhart County,Indiana,3.23
Fayette County,Indiana,2.93
Greene County,Indiana,2.92
Henry County,Indiana,2.94
Huntington County,Indiana,2.97
Jay County,Indiana,3.10
Johnson County,Indiana,3.09
LaGrange County,Indiana,3.66
Lawrence County,Indiana,2.92
Marion County,Indiana,3.08
Marshall County,Indiana,3.15
Montgomery County,Indiana,2.94
Newton County,Indiana,3.00
Owen County,Indiana,2.96
Pike County,Indiana,2.90
Porter County,Indiana,3.07
Monroe County,Kentucky,2.95
Morgan County,Kentucky,2.91
Muhlenberg County,Kentucky,2.90
Pendleton County,Kentucky,3.08
Perry County,Kentucky,2.97
Robertson County,Kentucky,2.92
Rowan County,Kentucky,2.90
Shelby County,Kentucky,3.02
Taylor County,Kentucky,2.89
Todd County,Kentucky,3.13
Washington County,Kentucky,3.00
Wayne County,Kentucky,2.87
Whitley County,Kentucky,3.00
Woodford County,Kentucky,2.95
Ascension Parish,Louisiana,3.21
Beauregard Parish,Louisiana,3.08
Calcasieu Parish,Louisiana,3.08
Chisago County,Minnesota,3.09
Clearwater County,Minnesota,2.97
Crow Wing County,Minnesota,2.87
Dakota County,Minnesota,3.12
Faribault County,Minnesota,2.81
Fillmore County,Minnesota,2.94
Hennepin County,Minnesota,3.07
Isanti County,Minnesota,3.09
Itasca County,Minnesota,2.83
Lake of the Woods County,Minnesota,2.77
Lincoln County,Minnesota,2.86
McLeod County,Minnesota,3.01
Martin County,Minnesota,2.81
Cass County,Michigan,2.96
Charlevoix County,Michigan,2.84
Chippewa County,Michigan,2.88
Delta County,Michigan,2.80
Dickinson County,Michigan,2.80
Emmet County,Michigan,2.88
Posey County,Indiana,2.97
Randolph County,Indiana,2.93
Shelby County,Indiana,2.98
Steuben County,Indiana,2.94
Switzerland County,Indiana,3.07
Union County,Indiana,2.99
Vermillion County,Indiana,2.90
Warren County,Indiana,2.94
White County,Indiana,2.96
Adair County,Iowa,2.84
Adams County,Iowa,2.81
Audubon County,Iowa,2.81
Black Hawk County,Iowa,2.93
Boone County,Iowa,2.89
Butler County,Iowa,2.85
Cedar County,Iowa,2.91
Cameron Parish,Louisiana,3.08
Catahoula Parish,Louisiana,3.01
De Soto Parish,Louisiana,3.01
East Carroll Parish,Louisiana,3.26
Franklin Parish,Louisiana,3.07
Grant Parish,Louisiana,3.05
Jackson Parish,Louisiana,2.94
Jefferson Parish,Louisiana,3.09
Jefferson Davis Parish,Louisiana,3.14
Lincoln Parish,Louisiana,2.97
Madison Parish,Louisiana,3.16
Morehouse Parish,Louisiana,3.02
Mille Lacs County,Minnesota,3.01
Nicollet County,Minnesota,2.96
Olmsted County,Minnesota,3.03
Pennington County,Minnesota,2.89
Pipestone County,Minnesota,2.92
Red Lake County,Minnesota,2.92
Redwood County,Minnesota,2.99
Rice County,Minnesota,3.06
Scott County,Minnesota,3.26
Sibley County,Minnesota,3.01
Stearns County,Minnesota,3.03
Stevens County,Minnesota,2.92
Todd County,Minnesota,3.03
Traverse County,Minnesota,2.87
Wilkin County,Minnesota,2.92
Winona County,Minnesota,2.94
Gogebic County,Michigan,2.69
Jefferson County,Missouri,3.06
Laclede County,Missouri,2.95
Lafayette County,Missouri,2.97
Lewis County,Missouri,2.98
Lincoln County,Missouri,3.14
Livingston County,Missouri,2.90
McDonald County,Missouri,3.17
Maries County,Missouri,2.92
Mercer County,Missouri,3.02
Monroe County,Missouri,2.93
Montgomery County,Missouri,2.93
Newton County,Missouri,3.04
Cerro Gordo County,Iowa,2.81
Chickasaw County,Iowa,2.89
Gwinnett County,Georgia,3.40
Habersham County,Georgia,3.08
Harris County,Georgia,3.04
Henry County,Georgia,3.29
Jasper County,Georgia,3.15
Jenkins County,Georgia,3.16
Lamar County,Georgia,3.04
Lanier County,Georgia,3.18
Lincoln County,Georgia,2.94
McDuffie County,Georgia,3.07
McIntosh County,Georgia,2.91
Madison County,Georgia,3.07
Mitchell County,Georgia,3.15
Morgan County,Georgia,3.06
Ouachita Parish,Louisiana,3.09
Plaquemines Parish,Louisiana,3.25
Rapides Parish,Louisiana,3.06
Richland Parish,Louisiana,3.10
Sabine Parish,Louisiana,2.97
St. Helena Parish,Louisiana,3.15
St. John the Baptist Parish,Louisiana,3.27
St. Landry Parish,Louisiana,3.13
Sanders County,Montana,2.75
Ottawa County,Kansas,2.92
Yellow Medicine County,Minnesota,2.90
Amite County,Mississippi,3.01
Attala County,Mississippi,3.09
Bolivar County,Mississippi,3.15
Calhoun County,Mississippi,2.99
Claiborne County,Mississippi,3.18
Coahoma County,Mississippi,3.32
Franklin County,Mississippi,3.06
George County,Mississippi,3.20
Grenada County,Mississippi,3.03
Holmes County,Mississippi,3.32
Humphreys County,Mississippi,3.35
Jackson County,Mississippi,3.11
Osage County,Missouri,3.06
Ozark County,Missouri,2.76
Pemiscot County,Missouri,3.04
Phelps County,Missouri,2.93
Polk County,Missouri,3.01
Ralls County,Missouri,2.89
Ray County,Missouri,3.02
Ripley County,Missouri,2.94
St. Francois County,Missouri,2.95
Schuyler County,Missouri,3.04
Scotland County,Missouri,3.15
Stoddard County,Missouri,2.87
Taney County,Missouri,2.88
Warren County,Missouri,3.03
Wayne County,Missouri,2.82
Oglethorpe County,Georgia,3.07
Paulding County,Georgia,3.30
Pierce County,Georgia,3.05
Pike County,Georgia,3.20
Quitman County,Georgia,2.98
Richmond County,Georgia,3.09
Screven County,Georgia,3.07
Stephens County,Georgia,2.96
Talbot County,Georgia,2.98
Taylor County,Georgia,3.04
Thomas County,Georgia,3.03
Turner County,Georgia,3.10
Twiggs County,Georgia,2.99
Union County,Georgia,2.75
Ware County,Georgia,3.03
Wayne County,Georgia,3.09
St. Martin Parish,Louisiana,3.14
Tangipahoa Parish,Louisiana,3.13
Tensas Parish,Louisiana,3.08
Vermilion Parish,Louisiana,3.12
Vernon Parish,Louisiana,3.11
Davis County,Iowa,3.23
Decatur County,Iowa,2.98
Dubuque County,Iowa,2.99
Fayette County,Iowa,2.86
Franklin County,Iowa,2.92
Grundy County,Iowa,2.87
Guthrie County,Iowa,2.88
Howard County,Iowa,2.96
Jefferson County,Mississippi,3.10
Jones County,Mississippi,3.12
Lafayette County,Mississippi,2.93
West Feliciana Parish,Louisiana,3.09
Franklin County,Maine,2.76
Knox County,Maine,2.75
Oxford County,Maine,2.81
St. Louis city,Missouri,3.08
Big Horn County,Montana,3.77
Blaine County,Montana,3.28
Carbon County,Montana,2.74
Chouteau County,Montana,3.04
Custer County,Montana,2.88
Deer Lodge County,Montana,2.73
Fergus County,Montana,2.75
Garfield County,Montana,2.86
Granite County,Montana,2.63
Jefferson County,Montana,2.90
Muscogee County,Georgia,3.08
Crawford County,Kansas,2.96
Edwards County,Kansas,2.88
Ellis County,Kansas,2.91
Ellsworth County,Kansas,2.74
Geary County,Kansas,3.14
Grant County,Kansas,3.32
Greenwood County,Kansas,2.80
Harper County,Kansas,2.85
Harvey County,Kansas,3.00
Jefferson County,Kansas,2.97
Johnson County,Kansas,3.08
Labette County,Kansas,2.94
Logan County,Kansas,2.84
McPherson County,Kansas,2.94
Marshall County,Kansas,2.87
Ida County,Iowa,2.86
Jackson County,Iowa,2.89
Jefferson County,Iowa,2.79
Johnson County,Iowa,2.96
Keokuk County,Iowa,2.88
Lucas County,Iowa,2.95
Lyon County,Iowa,3.08
Mahaska County,Iowa,2.93
Mills County,Iowa,3.00
Monroe County,Iowa,2.94
Osceola County,Iowa,2.91
Plymouth County,Iowa,3.00
Polk County,Iowa,3.07
Ringgold County,Iowa,3.00
Sioux County,Iowa,3.17
Tama County,Iowa,3.01
Washington County,Iowa,3.00
Wayne County,Iowa,2.95
Penobscot County,Maine,2.82
Sagadahoc County,Maine,2.81
Waldo County,Maine,2.81
Anne Arundel County,Maryland,3.11
Caroline County,Maryland,3.12
Cecil County,Maryland,3.13
Dorchester County,Maryland,2.88
Frederick County,Maryland,3.17
Garrett County,Maryland,2.92
Liberty County,Montana,3.00
Lincoln County,Montana,2.72
McCone County,Montana,2.77
Park County,Montana,2.75
Phillips County,Montana,2.86
Powell County,Montana,2.79
Roosevelt County,Montana,3.41
Rosebud County,Montana,3.32
Sheridan County,Montana,2.70
Montgomery County,Kansas,2.93
Morton County,Kansas,3.06
Nemaha County,Kansas,3.05
Osborne County,Kansas,2.76
Pottawatomie County,Kansas,3.23
Rawlins County,Kansas,2.71
Riley County,Kansas,2.92
Rush County,Kansas,2.72
Scott County,Kansas,2.98
Shawnee County,Kansas,2.99
Sherman County,Kansas,2.85
Stanton County,Kansas,3.19
Thomas County,Kansas,2.93
Wabaunsee County,Kansas,3.01
Woodson County,Kansas,2.75
Barren County,Kentucky,2.93
Winnebago County,Iowa,2.82
Winneshiek County,Iowa,2.90
Allen County,Kansas,2.88
Anderson County,Kansas,3.00
Barber County,Kansas,2.82
Barton County,Kansas,2.96
Chase County,Kansas,2.90
Chautauqua County,Kansas,2.80
Iron County,Michigan,2.65
Jackson County,Michigan,2.98
Kalkaska County,Michigan,2.89
Keweenaw County,Michigan,2.71
Lake County,Michigan,2.69
Lenawee County,Michigan,3.00
Luce County,Michigan,2.77
Harford County,Maryland,3.13
Washington County,Maryland,3.01
Worcester County,Maryland,2.76
Baltimore city,Maryland,3.14
Stillwater County,Montana,2.84
Teton County,Montana,2.83
Toole County,Montana,2.88
Wibaux County,Montana,2.80
Antelope County,Nebraska,2.88
Boone County,Nebraska,2.90
Box Butte County,Nebraska,2.92
Buffalo County,Nebraska,3.00
Burt County,Nebraska,2.83
Chase County,Nebraska,2.88
Cheyenne County,Nebraska,2.89
Dixon County,Nebraska,3.01
Douglas County,Nebraska,3.15
Bath County,Kentucky,3.00
Boone County,Kentucky,3.19
Bourbon County,Kentucky,2.96
Boyle County,Kentucky,2.86
Breckinridge County,Kentucky,3.01
Caldwell County,Kentucky,2.86
Carlisle County,Kentucky,2.88
Casey County,Kentucky,2.98
Christian County,Kentucky,3.15
Clinton County,Kentucky,2.88
Elliott County,Kentucky,2.93
Fayette County,Kentucky,2.94
Fleming County,Kentucky,2.97
Garrard County,Kentucky,2.92
Graves County,Kentucky,2.96
Grayson County,Kentucky,2.94
Macomb County,Michigan,3.10
Manistee County,Michigan,2.77
Mason County,Michigan,2.86
Monroe County,Michigan,3.05
Montmorency County,Michigan,2.66
Oakland County,Michigan,3.06
Fort Bend County,Texas,3.44
Dukes County,Massachusetts,2.81
Essex County,Massachusetts,3.14
Hampshire County,Massachusetts,2.89
Nantucket County,Massachusetts,2.93
Vieques Municipio,Puerto Rico,3.17
Ector County,Texas,3.32
Dundy County,Nebraska,2.84
Franklin County,Nebraska,2.80
Gage County,Nebraska,2.85
Garfield County,Nebraska,2.79
Hamilton County,Nebraska,2.95
Hitchcock County,Nebraska,2.78
Howard County,Nebraska,2.91
Keith County,Nebraska,2.78
Kimball County,Nebraska,2.80
Lancaster County,Nebraska,3.01
Loup County,Nebraska,2.78
Otoe County,Nebraska,2.93
Perkins County,Nebraska,2.90
Platte County,Nebraska,3.04
Richardson County,Nebraska,2.80
Sarpy County,Nebraska,3.18
Yakima County,Washington,3.46
Berkeley County,West Virginia,3.04
Braxton County,West Virginia,2.86
Brooke County,West Virginia,2.83
Grant County,West Virginia,2.84
Hampshire County,West Virginia,2.91
Harrison County,West Virginia,2.92
Kanawha County,West Virginia,2.84
Lincoln County,West Virginia,2.92
Marshall County,West Virginia,2.85
Mason County,West Virginia,2.89
Mineral County,West Virginia,2.87
Monroe County,West Virginia,2.85
King George County,Virginia,3.19
Lancaster County,Virginia,2.63
Mathews County,Virginia,2.76
Mecklenburg County,Virginia,2.83
Camuy Municipio,Puerto Rico,3.17
Cataí±o Municipi,Puerto Rico,3.25
Cayey Municipio,Puerto Rico,3.15
Cidra Municipio,Puerto Rico,3.24
Coamo Municipio,Puerto Rico,3.27
Fajardo Municipio,Puerto Rico,3.16
Guayama Municipio,Puerto Rico,3.14
Lincoln County,Idaho,3.52
Payette County,Idaho,3.19
Adams County,Illinois,2.94
Cass County,Illinois,3.06
Clay County,Illinois,2.89
De Witt County,Illinois,2.88
Edgar County,Illinois,2.84
Greene County,Illinois,2.95
Hardin County,Illinois,2.78
Henry County,Illinois,2.92
Jasper County,Illinois,2.90
Kane County,Illinois,3.45
Lee County,Illinois,2.94
McLean County,Illinois,3.02
Marshall County,Illinois,2.88
Montgomery County,Illinois,2.87
Kanabec County,Minnesota,2.93
Kittson County,Minnesota,2.87
Koochiching County,Minnesota,2.78
Mahnomen County,Minnesota,3.12
Morrison County,Minnesota,3.01
Norman County,Minnesota,2.95
Ramsey County,Minnesota,3.14
Roseau County,Minnesota,2.96
Swift County,Minnesota,2.87
Waseca County,Minnesota,2.95
Wright County,Minnesota,3.22
Carroll County,Mississippi,2.94
Clay County,Mississippi,3.07
Forrest County,Mississippi,3.08
Hinds County,Mississippi,3.20
Jasper County,Mississippi,3.05
Morgan County,West Virginia,2.84
Washington Parish,Louisiana,3.06
West Carroll Parish,Louisiana,3.01
Kennebec County,Maine,2.82
Allegany County,Maryland,2.86
Queen Anne's County,Maryland,3.04
Talbot County,Maryland,2.80
Berkshire County,Massachusetts,2.82
Suffolk County,Massachusetts,3.11
Calhoun County,Michigan,2.98
Guayanilla Municipio,Puerto Rico,3.31
Genesee County,Michigan,3.03
Jackson County,Missouri,3.06
Johnson County,Missouri,3.02
Lawrence County,Missouri,3.06
Macon County,Missouri,2.93
Miller County,Missouri,2.97
Oregon County,Missouri,2.86
Pike County,Missouri,3.00
Randolph County,Missouri,2.97
