County,State,Value
Crawford County,Indiana,15.00
Decatur County,Indiana,14.40
Fremont County,Idaho,13.90
Gooding County,Idaho,15.10
Jerome County,Idaho,11.20
Kootenai County,Idaho,14.50
Lewis County,Idaho,21.80
Madison County,Idaho,5.60
Nez Perce County,Idaho,18.00
Oneida County,Idaho,16.70
Power County,Idaho,12.10
Shoshone County,Idaho,19.90
Valley County,Idaho,16.80
Alexander County,Illinois,17.00
Harlan County,Kentucky,14.30
Harrison County,Kentucky,14.90
Henry County,Kentucky,14.20
Hickman County,Kentucky,20.80
Jackson County,Kentucky,13.80
Johnson County,Kentucky,14.10
Knott County,Kentucky,13.40
Laurel County,Kentucky,12.90
Leslie County,Kentucky,14.20
Lewis County,Kentucky,14.70
Lyon County,Kentucky,21.00
McCracken County,Kentucky,16.80
McLean County,Kentucky,16.90
Marion County,Kentucky,13.00
Mason County,Kentucky,15.10
Otsego County,Michigan,17.00
Ottawa County,Michigan,11.80
Presque Isle County,Michigan,26.20
St. Clair County,Michigan,14.50
St. Joseph County,Michigan,14.90
Tuscola County,Michigan,15.80
Wayne County,Michigan,12.70
Aitkin County,Minnesota,27.20
Beltrami County,Minnesota,12.90
Blue Earth County,Minnesota,11.80
Carlton County,Minnesota,15.00
Worcester County,Massachusetts,12.80
Alger County,Michigan,20.60
Allegan County,Michigan,13.00
Bay County,Michigan,16.20
Benzie County,Michigan,20.60
Ravalli County,Montana,19.20
Saunders County,Nebraska,15.50
Scotts Bluff County,Nebraska,16.80
Sheridan County,Nebraska,22.20
Thayer County,Nebraska,25.80
Thurston County,Nebraska,11.90
Webster County,Nebraska,23.70
York County,Nebraska,18.20
Elko County,Nevada,8.50
Esmeralda County,Nevada,25.80
Humboldt County,Nevada,10.20
Lincoln County,Nevada,18.10
Storey County,Nevada,18.40
Falls Church city,Virginia,10.50
Hancock County,Kentucky,14.00
Mercer County,Kentucky,15.90
Belknap County,New Hampshire,16.70
Grafton County,New Hampshire,15.50
Hillsborough County,New Hampshire,11.90
Rockingham County,New Hampshire,12.70
Atlantic County,New Jersey,14.20
Cape May County,New Jersey,21.60
Essex County,New Jersey,11.50
Cass County,Minnesota,21.10
Hunterdon County,New Jersey,12.70
Morris County,New Jersey,13.80
Ocean County,New Jersey,21.00
Salem County,New Jersey,15.00
Union County,New Jersey,12.60
Catron County,New Mexico,27.90
Colfax County,New Mexico,20.10
Lowndes County,Mississippi,12.90
Madison County,Mississippi,10.40
Monroe County,Mississippi,15.80
Newton County,Mississippi,14.90
Pearl River County,Mississippi,14.60
Pike County,Mississippi,14.20
Prentiss County,Mississippi,15.70
Rankin County,Mississippi,11.50
Scott County,Mississippi,12.40
Simpson County,Mississippi,14.00
Smith County,Mississippi,15.30
Sunflower County,Mississippi,10.20
Tallahatchie County,Mississippi,11.80
Tippah County,Mississippi,14.60
Tishomingo County,Mississippi,18.00
Walthall County,Mississippi,15.80
Wayne County,Mississippi,13.90
Wilkinson County,Mississippi,13.80
Yalobusha County,Mississippi,16.50
Andrew County,Missouri,15.50
Carson City,Nevada,16.50
Barton County,Missouri,17.20
Bates County,Missouri,17.70
Buchanan County,Missouri,14.00
Callaway County,Missouri,12.30
Carroll County,Missouri,19.10
Chariton County,Missouri,21.40
Clay County,Missouri,11.20
Cole County,Missouri,12.30
Dade County,Missouri,20.50
Daviess County,Missouri,17.10
Douglas County,Missouri,19.80
Gasconade County,Missouri,20.10
Gentry County,Missouri,20.50
Grundy County,Missouri,20.50
Hickory County,Missouri,29.60
Hudson County,New Jersey,10.40
Beaufort County,North Carolina,18.40
Brunswick County,North Carolina,21.40
Burke County,North Carolina,16.10
Camden County,North Carolina,12.90
Catawba County,North Carolina,14.10
Chatham County,North Carolina,18.30
Cherokee County,North Carolina,22.90
Chowan County,North Carolina,19.70
Craven County,North Carolina,15.30
Davie County,North Carolina,16.60
Norton County,Kansas,18.60
Panola County,Mississippi,12.70
Edgecombe County,North Carolina,14.30
Franklin County,North Carolina,12.70
Gaston County,North Carolina,13.20
Granville County,North Carolina,12.40
Halifax County,North Carolina,16.20
Haywood County,North Carolina,21.00
Hoke County,North Carolina,7.40
Jackson County,North Carolina,15.10
Johnston County,North Carolina,10.20
Lee County,North Carolina,13.70
Lenoir County,North Carolina,16.00
McDowell County,North Carolina,16.40
Mecklenburg County,North Carolina,8.80
New Hanover County,North Carolina,13.90
Barry County,Missouri,17.60
Orange County,North Carolina,9.60
Pasquotank County,North Carolina,13.60
Perquimans County,North Carolina,21.50
Pitt County,North Carolina,9.90
Richmond County,North Carolina,14.30
Rowan County,North Carolina,14.40
Stanly County,North Carolina,15.70
Stokes County,North Carolina,16.00
Surry County,North Carolina,16.60
Tyrrell County,North Carolina,16.80
Wayne County,North Carolina,13.10
Wilkes County,North Carolina,17.00
Yancey County,North Carolina,20.60
Avery County,North Carolina,17.40
Bottineau County,North Dakota,21.50
Bowman County,North Dakota,22.00
Burleigh County,North Dakota,13.40
Dickey County,North Dakota,22.10
Eddy County,North Dakota,24.60
Emmons County,North Dakota,27.40
Grant County,North Dakota,26.90
Griggs County,North Dakota,26.30
Logan County,North Dakota,28.00
McKenzie County,North Dakota,14.20
Mercer County,North Dakota,15.80
Nelson County,North Dakota,27.40
Renville County,North Dakota,20.30
Duplin County,North Carolina,14.20
Sargent County,North Dakota,19.00
Sheridan County,North Dakota,30.00
Stark County,North Dakota,16.00
Stutsman County,North Dakota,17.10
Traill County,North Dakota,18.70
Walsh County,North Dakota,20.10
Adams County,Ohio,14.80
Ashland County,Ohio,15.80
Belmont County,Ohio,17.60
Butler County,Ohio,11.50
Carroll County,Ohio,16.70
Clark County,Ohio,16.20
Columbiana County,Ohio,16.50
Crawford County,Ohio,17.80
Northampton County,North Carolina,19.60
Darke County,Ohio,16.90
Fairfield County,Ohio,12.40
Franklin County,Ohio,9.90
Fulton County,Ohio,14.10
Harrison County,Ohio,18.20
Highland County,Ohio,15.20
Huron County,Ohio,13.60
Jackson County,Ohio,14.10
Lawrence County,Ohio,15.60
Lorain County,Ohio,14.30
Mahoning County,Ohio,17.90
Medina County,Ohio,13.10
Mercer County,Ohio,15.40
Benson County,North Dakota,12.80
Montgomery County,Ohio,15.10
Morrow County,Ohio,13.40
Perry County,Ohio,12.90
Pickaway County,Ohio,12.80
Portage County,Ohio,12.90
Preble County,Ohio,15.20
Richland County,Ohio,16.30
Sandusky County,Ohio,15.30
Stark County,Ohio,16.20
Summit County,Ohio,14.60
Union County,Ohio,9.50
Vinton County,Ohio,14.00
Williams County,Ohio,16.00
Wyandot County,Ohio,16.30
Atoka County,Oklahoma,16.10
Blaine County,Oklahoma,14.40
Bryan County,Oklahoma,15.70
Canadian County,Oklahoma,10.90
Cherokee County,Oklahoma,13.50
Cimarron County,Oklahoma,21.40
Cotton County,Oklahoma,17.00
Dewey County,Oklahoma,19.90
Grady County,Oklahoma,13.70
Harding County,New Mexico,29.20
Hidalgo County,New Mexico,16.70
Los Alamos County,New Mexico,15.00
Luna County,New Mexico,19.60
Otero County,New Mexico,15.00
Rio Arriba County,New Mexico,14.10
Roosevelt County,New Mexico,11.90
San Juan County,New Mexico,10.80
Santa Fe County,New Mexico,15.10
Sierra County,New Mexico,30.60
Torrance County,New Mexico,14.20
Albany County,New York,13.90
Broome County,New York,16.40
Cayuga County,New York,15.30
Chemung County,New York,15.70
Clinton County,New York,13.30
Cortland County,New York,13.10
Dutchess County,New York,13.50
Monroe County,Ohio,19.40
Franklin County,New York,13.30
Fulton County,New York,16.00
Greene County,New York,17.30
Hamilton County,New York,23.40
Kings County,New York,11.50
Livingston County,New York,13.70
Monroe County,New York,13.90
Nassau County,New York,15.30
Niagara County,New York,15.90
Orange County,New York,11.00
Orleans County,New York,14.40
Quay County,New Mexico,20.60
Putnam County,New York,12.50
Rockland County,New York,13.40
St. Lawrence County,New York,13.90
Schuyler County,New York,17.00
Suffolk County,New York,13.50
Tioga County,New York,15.70
Ulster County,New York,14.80
Wayne County,New York,14.30
Richland County,North Dakota,14.90
Bucks County,Pennsylvania,14.60
Cameron County,Pennsylvania,21.40
Clinton County,Pennsylvania,16.20
Cumberland County,Pennsylvania,15.60
Delaware County,Pennsylvania,14.30
Erie County,Pennsylvania,14.60
Fayette County,Pennsylvania,18.00
Greene County,Pennsylvania,15.30
Huntingdon County,Pennsylvania,16.20
Juniata County,Pennsylvania,16.80
Oswego County,New York,12.60
Lawrence County,Pennsylvania,18.80
Luzerne County,Pennsylvania,17.90
Monroe County,Pennsylvania,12.80
Montgomery County,Pennsylvania,15.10
Philadelphia County,Pennsylvania,12.10
Pike County,Pennsylvania,16.20
Snyder County,Pennsylvania,15.50
Somerset County,Pennsylvania,18.60
Susquehanna County,Pennsylvania,18.10
Venango County,Pennsylvania,18.00
Westchester County,New York,14.70
Wayne County,Pennsylvania,19.00
York County,Pennsylvania,14.00
Kent County,Rhode Island,15.70
Newport County,Rhode Island,17.00
Abbeville County,South Carolina,16.50
Aiken County,South Carolina,15.40
Barnwell County,South Carolina,14.00
Lancaster County,Pennsylvania,15.00
Chester County,South Carolina,14.60
Chesterfield County,South Carolina,13.50
Colleton County,South Carolina,15.60
Darlington County,South Carolina,14.30
Edgefield County,South Carolina,13.10
Jasper County,South Carolina,11.20
Kershaw County,South Carolina,14.30
Lancaster County,South Carolina,15.30
Lexington County,South Carolina,12.20
Marlboro County,South Carolina,13.10
Orangeburg County,South Carolina,14.80
Washington County,Pennsylvania,17.50
Saluda County,South Carolina,16.10
Sumter County,South Carolina,13.00
Williamsburg County,South Carolina,14.60
Bennett County,South Dakota,11.20
Brookings County,South Dakota,9.90
Butte County,South Dakota,15.70
Clark County,South Dakota,21.80
Clay County,South Dakota,10.20
Custer County,South Dakota,21.50
Day County,South Dakota,22.90
Douglas County,South Dakota,24.20
Fall River County,South Dakota,23.10
Haakon County,South Dakota,21.70
Hanson County,South Dakota,14.00
Calhoun County,South Carolina,16.30
Hutchinson County,South Dakota,25.00
Hyde County,South Dakota,22.60
Jerauld County,South Dakota,25.10
Jones County,South Dakota,20.60
Lyman County,South Dakota,14.60
Meade County,South Dakota,11.90
Mellette County,South Dakota,13.50
Moody County,South Dakota,15.20
Sanborn County,South Dakota,20.30
Shannon County,South Dakota,5.90
Stanley County,South Dakota,15.80
Todd County,South Dakota,6.20
Union County,South Dakota,14.00
Ziebach County,South Dakota,7.00
Richland County,South Carolina,9.80
Carter County,Tennessee,17.10
Cheatham County,Tennessee,10.90
Claiborne County,Tennessee,16.00
Coffee County,Tennessee,15.80
Davidson County,Tennessee,10.40
DeKalb County,Tennessee,15.80
Fentress County,Tennessee,17.00
Gibson County,Tennessee,16.50
Greene County,Tennessee,17.40
Grundy County,Tennessee,17.50
Hardeman County,Tennessee,14.00
Haywood County,Tennessee,13.70
Henderson County,Tennessee,14.80
Houston County,Tennessee,17.80
Jackson County,Tennessee,17.70
Harding County,South Dakota,14.50
Lewis County,Tennessee,16.20
Lincoln County,Tennessee,16.60
McNairy County,Tennessee,17.30
Macon County,Tennessee,14.10
Maury County,Tennessee,12.90
Montgomery County,Tennessee,8.00
Obion County,Tennessee,16.80
Pickett County,Tennessee,22.50
Rhea County,Tennessee,15.70
Rutherford County,Tennessee,8.20
Sevier County,Tennessee,15.50
Stewart County,Tennessee,16.70
Carroll County,Tennessee,17.90
Unicoi County,Tennessee,19.70
Van Buren County,Tennessee,17.00
Warren County,Tennessee,15.10
Jefferson County,Oklahoma,19.10
Latimer County,Oklahoma,17.40
Logan County,Oklahoma,12.60
Love County,Oklahoma,17.20
McIntosh County,Oklahoma,21.90
Marshall County,Oklahoma,19.90
Muskogee County,Oklahoma,14.70
Okfuskee County,Oklahoma,16.70
Pawnee County,Oklahoma,16.40
Lake County,Tennessee,13.70
Pittsburg County,Oklahoma,17.50
Pottawatomie County,Oklahoma,14.30
Roger Mills County,Oklahoma,17.70
Sequoyah County,Oklahoma,14.90
Tulsa County,Oklahoma,12.10
Wagoner County,Oklahoma,12.50
Washita County,Oklahoma,17.10
Benton County,Oregon,12.00
Clackamas County,Oregon,13.60
Coos County,Oregon,21.40
Crook County,Oregon,20.00
Tipton County,Tennessee,11.10
Refugio County,Texas,19.50
Robertson County,Texas,16.70
Rusk County,Texas,14.00
San Jacinto County,Texas,17.30
Scurry County,Texas,14.10
Shackelford County,Texas,17.40
Shelby County,Texas,15.70
Smith County,Texas,14.20
Sterling County,Texas,16.40
Sutton County,Texas,13.90
Swisher County,Texas,17.10
Throckmorton County,Texas,24.60
Tom Green County,Texas,13.80
Travis County,Texas,7.30
Upton County,Texas,14.70
Van Zandt County,Texas,18.00
Payne County,Oklahoma,10.40
Gilliam County,Oregon,22.20
Harney County,Oregon,18.90
Hood River County,Oregon,12.60
Josephine County,Oregon,22.30
Lincoln County,Oregon,21.70
Malheur County,Oregon,15.00
Sherman County,Oregon,21.80
Umatilla County,Oregon,12.70
Douglas County,Oregon,21.00
Jeff Davis County,Texas,23.20
Jim Wells County,Texas,13.10
Jones County,Texas,13.70
Kaufman County,Texas,10.30
Kimble County,Texas,22.80
Kinney County,Texas,24.30
Kleberg County,Texas,11.50
Lampasas County,Texas,15.80
Lavaca County,Texas,21.20
Lee County,Texas,15.80
Limestone County,Texas,16.10
Victoria County,Texas,13.40
Waller County,Texas,10.20
Washington County,Texas,18.40
Wheeler County,Texas,18.40
Wichita County,Texas,13.10
Willacy County,Texas,11.70
Wood County,Texas,24.20
Zapata County,Texas,10.40
Carbon County,Utah,13.60
Daggett County,Utah,19.00
Duchesne County,Utah,10.70
Grand County,Utah,13.60
Juab County,Utah,10.20
Anderson County,Texas,12.60
Wasco County,Oregon,17.60
Washington County,Oregon,10.00
Adams County,Pennsylvania,15.70
Beaver County,Pennsylvania,18.60
Hale County,Texas,12.20
Hamilton County,Texas,24.70
Hardin County,Texas,13.50
Harrison County,Texas,13.30
Hemphill County,Texas,12.90
Henderson County,Texas,19.10
Hidalgo County,Texas,9.30
Hopkins County,Texas,15.50
Irion County,Texas,18.20
Jack County,Texas,14.90
Jackson County,Texas,16.40
Loving County,Texas,14.60
Lynn County,Texas,15.80
McCulloch County,Texas,19.90
McMullen County,Texas,26.40
Marion County,Texas,21.50
Maverick County,Texas,10.60
Menard County,Texas,26.90
Milam County,Texas,17.40
Mills County,Texas,23.50
Moore County,Texas,9.60
Motley County,Texas,27.10
Nacogdoches County,Texas,11.80
Orange County,Texas,14.00
Panola County,Texas,15.60
Potter County,Texas,10.90
Presidio County,Texas,17.80
Real County,Texas,25.80
DeKalb County,Indiana,13.10
Elkhart County,Indiana,12.10
Fayette County,Indiana,16.70
Greene County,Indiana,16.00
Henry County,Indiana,16.20
Huntington County,Indiana,14.70
Jay County,Indiana,15.40
Johnson County,Indiana,12.30
LaGrange County,Indiana,11.60
Lawrence County,Indiana,16.40
Marion County,Indiana,10.60
Marshall County,Indiana,14.70
Montgomery County,Indiana,15.50
Newton County,Indiana,16.60
Owen County,Indiana,14.80
Pike County,Indiana,16.90
Porter County,Indiana,12.40
Monroe County,Kentucky,17.10
Morgan County,Kentucky,13.00
Muhlenberg County,Kentucky,16.20
Pendleton County,Kentucky,12.30
Perry County,Kentucky,13.40
Robertson County,Kentucky,18.70
Rowan County,Kentucky,12.30
Shelby County,Kentucky,12.00
Taylor County,Kentucky,16.00
Todd County,Kentucky,14.20
Washington County,Kentucky,15.90
Wayne County,Kentucky,16.00
Whitley County,Kentucky,14.30
Woodford County,Kentucky,13.00
Ascension Parish,Louisiana,8.90
Beauregard Parish,Louisiana,13.00
Calcasieu Parish,Louisiana,12.60
Chisago County,Minnesota,11.60
Clearwater County,Minnesota,18.60
Crow Wing County,Minnesota,18.50
Dakota County,Minnesota,10.00
Faribault County,Minnesota,21.80
Fillmore County,Minnesota,19.20
Hennepin County,Minnesota,11.40
Isanti County,Minnesota,12.40
Itasca County,Minnesota,19.00
Lake of the Woods County,Minnesota,20.30
Lincoln County,Minnesota,24.50
McLeod County,Minnesota,15.30
Martin County,Minnesota,20.70
Cass County,Michigan,16.00
Charlevoix County,Michigan,18.60
Chippewa County,Michigan,14.60
Delta County,Michigan,19.10
Dickinson County,Michigan,19.00
Emmet County,Michigan,16.60
Posey County,Indiana,14.40
Randolph County,Indiana,17.10
Shelby County,Indiana,13.90
Steuben County,Indiana,14.90
Switzerland County,Indiana,14.60
Union County,Indiana,14.50
Vermillion County,Indiana,16.90
Warren County,Indiana,16.60
White County,Indiana,17.20
Adair County,Iowa,21.40
Adams County,Iowa,21.30
Audubon County,Iowa,23.20
Black Hawk County,Iowa,13.80
Boone County,Iowa,15.90
Butler County,Iowa,19.80
Cedar County,Iowa,16.70
Cameron Parish,Louisiana,12.90
Catahoula Parish,Louisiana,14.40
De Soto Parish,Louisiana,14.40
East Carroll Parish,Louisiana,12.50
Franklin Parish,Louisiana,16.30
Grant Parish,Louisiana,12.10
Jackson Parish,Louisiana,16.70
Jefferson Parish,Louisiana,13.60
Jefferson Davis Parish,Louisiana,14.50
Lincoln Parish,Louisiana,11.30
Madison Parish,Louisiana,11.90
Morehouse Parish,Louisiana,15.40
Mille Lacs County,Minnesota,16.10
Nicollet County,Minnesota,12.00
Olmsted County,Minnesota,12.60
Pennington County,Minnesota,15.90
Pipestone County,Minnesota,19.80
Red Lake County,Minnesota,17.10
Redwood County,Minnesota,19.70
Rice County,Minnesota,12.30
Scott County,Minnesota,7.70
Sibley County,Minnesota,16.30
Stearns County,Minnesota,12.10
Stevens County,Minnesota,16.40
Todd County,Minnesota,17.40
Traverse County,Minnesota,26.30
Wilkin County,Minnesota,17.80
Winona County,Minnesota,13.40
Gogebic County,Michigan,21.40
Jefferson County,Missouri,11.20
Laclede County,Missouri,15.60
Lafayette County,Missouri,16.50
Lewis County,Missouri,16.30
Lincoln County,Missouri,10.90
Livingston County,Missouri,18.20
McDonald County,Missouri,12.50
Maries County,Missouri,17.90
Mercer County,Missouri,20.20
Monroe County,Missouri,18.60
Montgomery County,Missouri,18.70
Newton County,Missouri,15.20
Cerro Gordo County,Iowa,17.90
Chickasaw County,Iowa,19.10
Gwinnett County,Georgia,6.80
Habersham County,Georgia,15.30
Harris County,Georgia,13.20
Henry County,Georgia,8.40
Jasper County,Georgia,12.70
Jenkins County,Georgia,15.10
Lamar County,Georgia,13.60
Lanier County,Georgia,11.00
Lincoln County,Georgia,17.50
McDuffie County,Georgia,13.60
McIntosh County,Georgia,17.30
Madison County,Georgia,13.30
Mitchell County,Georgia,13.10
Morgan County,Georgia,15.50
Ouachita Parish,Louisiana,12.30
Plaquemines Parish,Louisiana,11.20
Rapides Parish,Louisiana,13.70
Richland Parish,Louisiana,14.40
Sabine Parish,Louisiana,17.20
St. Helena Parish,Louisiana,14.10
St. John the Baptist Parish,Louisiana,10.30
St. Landry Parish,Louisiana,13.70
Sanders County,Montana,21.50
Ottawa County,Kansas,17.50
Yellow Medicine County,Minnesota,19.50
Amite County,Mississippi,18.20
Attala County,Mississippi,17.20
Bolivar County,Mississippi,12.00
Calhoun County,Mississippi,16.50
Claiborne County,Mississippi,12.10
Coahoma County,Mississippi,12.20
Franklin County,Mississippi,16.20
George County,Mississippi,12.80
Grenada County,Mississippi,15.00
Holmes County,Mississippi,12.60
Humphreys County,Mississippi,12.50
Jackson County,Mississippi,12.40
Osage County,Missouri,15.00
Ozark County,Missouri,23.40
Pemiscot County,Missouri,14.70
Phelps County,Missouri,13.60
Polk County,Missouri,16.10
Ralls County,Missouri,16.50
Ray County,Missouri,14.80
Ripley County,Missouri,18.80
St. Francois County,Missouri,14.30
Schuyler County,Missouri,19.60
Scotland County,Missouri,18.10
Stoddard County,Missouri,17.80
Taney County,Missouri,17.70
Warren County,Missouri,14.60
Wayne County,Missouri,21.40
Oglethorpe County,Georgia,14.20
Paulding County,Georgia,7.20
Pierce County,Georgia,14.00
Pike County,Georgia,12.30
Quitman County,Georgia,22.00
Richmond County,Georgia,11.30
Screven County,Georgia,14.90
Stephens County,Georgia,16.60
Talbot County,Georgia,16.30
Taylor County,Georgia,14.90
Thomas County,Georgia,15.10
Turner County,Georgia,15.70
Twiggs County,Georgia,16.20
Union County,Georgia,26.60
Ware County,Georgia,15.20
Wayne County,Georgia,12.80
St. Martin Parish,Louisiana,11.70
Tangipahoa Parish,Louisiana,11.40
Tensas Parish,Louisiana,17.30
Vermilion Parish,Louisiana,12.90
Vernon Parish,Louisiana,9.40
Davis County,Iowa,17.10
Decatur County,Iowa,18.10
Dubuque County,Iowa,15.30
Fayette County,Iowa,19.40
Franklin County,Iowa,19.10
Grundy County,Iowa,18.80
Guthrie County,Iowa,19.90
Howard County,Iowa,19.30
Jefferson County,Mississippi,12.90
Jones County,Mississippi,14.40
Lafayette County,Mississippi,10.50
West Feliciana Parish,Louisiana,10.20
Franklin County,Maine,16.80
Knox County,Maine,19.10
Oxford County,Maine,17.00
St. Louis city,Missouri,11.00
Big Horn County,Montana,10.00
Blaine County,Montana,13.50
Carbon County,Montana,18.80
Chouteau County,Montana,17.30
Custer County,Montana,17.50
Deer Lodge County,Montana,19.20
Fergus County,Montana,21.50
Garfield County,Montana,20.60
Granite County,Montana,24.50
Jefferson County,Montana,14.10
Muscogee County,Georgia,11.60
Crawford County,Kansas,14.00
Edwards County,Kansas,19.10
Ellis County,Kansas,13.50
Ellsworth County,Kansas,18.90
Geary County,Kansas,7.60
Grant County,Kansas,10.50
Greenwood County,Kansas,22.20
Harper County,Kansas,21.70
Harvey County,Kansas,17.10
Jefferson County,Kansas,15.40
Johnson County,Kansas,10.90
Labette County,Kansas,16.60
Logan County,Kansas,20.80
McPherson County,Kansas,18.30
Marshall County,Kansas,21.10
Ida County,Iowa,20.70
Jackson County,Iowa,18.60
Jefferson County,Iowa,14.80
Johnson County,Iowa,8.60
Keokuk County,Iowa,19.20
Lucas County,Iowa,20.20
Lyon County,Iowa,16.80
Mahaska County,Iowa,16.10
Mills County,Iowa,13.40
Monroe County,Iowa,18.60
Osceola County,Iowa,19.70
Plymouth County,Iowa,16.60
Polk County,Iowa,10.80
Ringgold County,Iowa,23.60
Sioux County,Iowa,14.30
Tama County,Iowa,18.40
Washington County,Iowa,17.30
Wayne County,Iowa,22.10
Penobscot County,Maine,14.50
Sagadahoc County,Maine,16.40
Waldo County,Maine,16.20
Anne Arundel County,Maryland,11.80
Caroline County,Maryland,13.30
Cecil County,Maryland,11.70
Dorchester County,Maryland,17.70
Frederick County,Maryland,11.10
Garrett County,Maryland,17.40
Liberty County,Montana,19.80
Lincoln County,Montana,20.50
McCone County,Montana,22.00
Park County,Montana,16.60
Phillips County,Montana,20.30
Powell County,Montana,16.40
Roosevelt County,Montana,10.80
Rosebud County,Montana,11.50
Sheridan County,Montana,23.10
Montgomery County,Kansas,17.40
Morton County,Kansas,17.00
Nemaha County,Kansas,20.10
Osborne County,Kansas,25.20
Pottawatomie County,Kansas,12.30
Rawlins County,Kansas,26.70
Riley County,Kansas,7.30
Rush County,Kansas,24.10
Scott County,Kansas,18.20
Shawnee County,Kansas,14.40
Sherman County,Kansas,19.10
Stanton County,Kansas,15.60
Thomas County,Kansas,15.40
Wabaunsee County,Kansas,15.80
Woodson County,Kansas,22.70
Barren County,Kentucky,15.40
Winnebago County,Iowa,19.30
Winneshiek County,Iowa,16.80
Allen County,Kansas,18.30
Anderson County,Kansas,20.20
Barber County,Kansas,20.40
Barton County,Kansas,16.90
Chase County,Kansas,21.20
Chautauqua County,Kansas,24.40
Iron County,Michigan,26.30
Jackson County,Michigan,14.20
Kalkaska County,Michigan,16.50
Keweenaw County,Michigan,24.00
Lake County,Michigan,23.70
Lenawee County,Michigan,14.60
Luce County,Michigan,17.90
Harford County,Maryland,12.50
Washington County,Maryland,14.30
Worcester County,Maryland,23.20
Baltimore city,Maryland,11.70
Stillwater County,Montana,16.40
Teton County,Montana,20.80
Toole County,Montana,13.90
Wibaux County,Montana,23.90
Antelope County,Nebraska,21.00
Boone County,Nebraska,21.10
Box Butte County,Nebraska,15.10
Buffalo County,Nebraska,12.10
Burt County,Nebraska,23.10
Chase County,Nebraska,20.40
Cheyenne County,Nebraska,15.90
Dixon County,Nebraska,17.80
Douglas County,Nebraska,10.60
Bath County,Kentucky,14.70
Boone County,Kentucky,9.50
Bourbon County,Kentucky,15.30
Boyle County,Kentucky,16.20
Breckinridge County,Kentucky,15.60
Caldwell County,Kentucky,17.80
Carlisle County,Kentucky,18.90
Casey County,Kentucky,16.10
Christian County,Kentucky,10.30
Clinton County,Kentucky,16.60
Elliott County,Kentucky,14.40
Fayette County,Kentucky,10.50
Fleming County,Kentucky,14.80
Garrard County,Kentucky,14.60
Graves County,Kentucky,16.60
Grayson County,Kentucky,15.10
Macomb County,Michigan,14.30
Manistee County,Michigan,20.70
Mason County,Michigan,19.20
Monroe County,Michigan,13.40
Montmorency County,Michigan,27.00
Oakland County,Michigan,13.20
Fort Bend County,Texas,7.30
Dukes County,Massachusetts,16.30
Essex County,Massachusetts,14.10
Hampshire County,Massachusetts,12.70
Nantucket County,Massachusetts,12.10
Vieques Municipio,Puerto Rico,17.00
Ector County,Texas,10.20
Dundy County,Nebraska,23.00
Franklin County,Nebraska,23.90
Gage County,Nebraska,19.40
Garfield County,Nebraska,27.10
Hamilton County,Nebraska,16.40
Hitchcock County,Nebraska,22.90
Howard County,Nebraska,18.70
Keith County,Nebraska,21.20
Kimball County,Nebraska,22.10
Lancaster County,Nebraska,10.90
Loup County,Nebraska,21.70
Otoe County,Nebraska,18.90
Perkins County,Nebraska,20.30
Platte County,Nebraska,14.90
Richardson County,Nebraska,22.90
Sarpy County,Nebraska,8.50
Yakima County,Washington,11.60
Berkeley County,West Virginia,11.40
Braxton County,West Virginia,17.50
Brooke County,West Virginia,19.10
Grant County,West Virginia,18.30
Hampshire County,West Virginia,16.30
Harrison County,West Virginia,16.50
Kanawha County,West Virginia,16.70
Lincoln County,West Virginia,15.10
Marshall County,West Virginia,17.60
Mason County,West Virginia,17.00
Mineral County,West Virginia,17.30
Monroe County,West Virginia,19.60
King George County,Virginia,10.20
Lancaster County,Virginia,31.20
Mathews County,Virginia,25.50
Mecklenburg County,Virginia,20.70
Camuy Municipio,Puerto Rico,13.80
Cataí±o Municipi,Puerto Rico,12.90
Cayey Municipio,Puerto Rico,14.40
Cidra Municipio,Puerto Rico,11.60
Coamo Municipio,Puerto Rico,12.60
Fajardo Municipio,Puerto Rico,16.80
Guayama Municipio,Puerto Rico,12.40
Lincoln County,Idaho,11.00
Payette County,Idaho,15.30
Adams County,Illinois,17.50
Cass County,Illinois,15.70
Clay County,Illinois,17.90
De Witt County,Illinois,16.70
Edgar County,Illinois,18.70
Greene County,Illinois,17.20
Hardin County,Illinois,20.30
Henry County,Illinois,17.10
Jasper County,Illinois,17.40
Kane County,Illinois,9.60
Lee County,Illinois,15.70
McLean County,Illinois,10.20
Marshall County,Illinois,19.50
Montgomery County,Illinois,17.30
Kanabec County,Minnesota,16.40
Kittson County,Minnesota,22.60
Koochiching County,Minnesota,19.60
Mahnomen County,Minnesota,15.80
Morrison County,Minnesota,16.00
Norman County,Minnesota,21.40
Ramsey County,Minnesota,12.00
Roseau County,Minnesota,14.40
Swift County,Minnesota,20.10
Waseca County,Minnesota,14.70
Wright County,Minnesota,9.60
Carroll County,Mississippi,17.10
Clay County,Mississippi,14.30
Forrest County,Mississippi,11.60
Hinds County,Mississippi,10.80
Jasper County,Mississippi,16.00
Morgan County,West Virginia,18.30
Washington Parish,Louisiana,14.50
West Carroll Parish,Louisiana,16.80
Kennebec County,Maine,15.50
Allegany County,Maryland,17.80
Queen Anne's County,Maryland,14.90
Talbot County,Maryland,23.70
Berkshire County,Massachusetts,18.60
Suffolk County,Massachusetts,10.50
Calhoun County,Michigan,14.80
Guayanilla Municipio,Puerto Rico,14.10
