County,State,Value
Carroll County,Indiana,40.90
Clay County,Indiana,39.90
Crawford County,Indiana,41.80
Decatur County,Indiana,38.70
Fremont County,Idaho,33.50
Gooding County,Idaho,34.30
Jerome County,Idaho,31.70
Kootenai County,Idaho,38.90
Lewis County,Idaho,48.00
Madison County,Idaho,22.60
Nez Perce County,Idaho,40.80
Oneida County,Idaho,39.10
Power County,Idaho,33.20
Shoshone County,Idaho,46.20
Valley County,Idaho,46.90
Alexander County,Illinois,41.10
Harlan County,Kentucky,40.50
Harrison County,Kentucky,40.70
Henry County,Kentucky,40.60
Hickman County,Kentucky,44.80
Jackson County,Kentucky,39.50
Johnson County,Kentucky,40.40
Knott County,Kentucky,40.50
Laurel County,Kentucky,38.40
Leslie County,Kentucky,41.10
Lewis County,Kentucky,40.30
Lyon County,Kentucky,47.90
McCracken County,Kentucky,41.80
McLean County,Kentucky,41.50
Marion County,Kentucky,37.80
Mason County,Kentucky,40.30
Otsego County,Michigan,43.20
Ottawa County,Michigan,34.50
Presque Isle County,Michigan,51.70
St. Clair County,Michigan,41.30
St. Joseph County,Michigan,38.70
Tuscola County,Michigan,41.70
Wayne County,Michigan,37.30
Aitkin County,Minnesota,51.70
Beltrami County,Minnesota,33.20
Blue Earth County,Minnesota,29.80
Carlton County,Minnesota,40.50
Worcester County,Massachusetts,39.20
Alger County,Michigan,47.30
Allegan County,Michigan,39.20
Bay County,Michigan,41.70
Benzie County,Michigan,46.20
Ravalli County,Montana,46.00
Saunders County,Nebraska,41.50
Scotts Bluff County,Nebraska,39.00
Sheridan County,Nebraska,46.10
Thayer County,Nebraska,49.20
Thurston County,Nebraska,29.40
Webster County,Nebraska,47.20
York County,Nebraska,42.20
Elko County,Nevada,33.40
Esmeralda County,Nevada,52.90
Humboldt County,Nevada,36.20
Lincoln County,Nevada,39.90
Storey County,Nevada,50.50
Falls Church city,Virginia,39.00
Hancock County,Kentucky,39.50
Mercer County,Kentucky,41.70
Belknap County,New Hampshire,44.70
Grafton County,New Hampshire,41.20
Hillsborough County,New Hampshire,39.30
Rockingham County,New Hampshire,42.20
Atlantic County,New Jersey,39.90
Cape May County,New Jersey,47.10
Essex County,New Jersey,36.40
Cass County,Minnesota,46.90
Hunterdon County,New Jersey,43.50
Morris County,New Jersey,41.30
Ocean County,New Jersey,42.60
Salem County,New Jersey,40.80
Union County,New Jersey,38.00
Catron County,New Mexico,55.80
Colfax County,New Mexico,46.70
Lowndes County,Mississippi,36.00
Madison County,Mississippi,35.80
Monroe County,Mississippi,39.50
Newton County,Mississippi,37.10
Pearl River County,Mississippi,38.90
Pike County,Mississippi,36.90
Prentiss County,Mississippi,38.50
Rankin County,Mississippi,36.20
Scott County,Mississippi,34.90
Simpson County,Mississippi,37.90
Smith County,Mississippi,39.10
Sunflower County,Mississippi,33.50
Tallahatchie County,Mississippi,35.00
Tippah County,Mississippi,38.00
Tishomingo County,Mississippi,42.00
Walthall County,Mississippi,38.00
Wayne County,Mississippi,37.20
Wilkinson County,Mississippi,37.50
Yalobusha County,Mississippi,40.60
Andrew County,Missouri,41.00
Carson City,Nevada,41.70
Barton County,Missouri,40.30
Bates County,Missouri,41.30
Buchanan County,Missouri,36.90
Callaway County,Missouri,37.70
Carroll County,Missouri,42.10
Chariton County,Missouri,45.80
Clay County,Missouri,36.20
Cole County,Missouri,37.70
Dade County,Missouri,45.90
Daviess County,Missouri,40.10
Douglas County,Missouri,45.00
Gasconade County,Missouri,45.00
Gentry County,Missouri,42.40
Grundy County,Missouri,41.60
Hickory County,Missouri,53.00
Hudson County,New Jersey,34.20
Beaufort County,North Carolina,43.80
Brunswick County,North Carolina,47.40
Burke County,North Carolina,41.20
Camden County,North Carolina,40.10
Catawba County,North Carolina,39.60
Chatham County,North Carolina,43.60
Cherokee County,North Carolina,48.10
Chowan County,North Carolina,44.80
Craven County,North Carolina,36.20
Davie County,North Carolina,42.50
Norton County,Kansas,43.50
Panola County,Mississippi,36.50
Edgecombe County,North Carolina,39.60
Franklin County,North Carolina,39.10
Gaston County,North Carolina,38.90
Granville County,North Carolina,39.80
Halifax County,North Carolina,41.70
Haywood County,North Carolina,45.60
Hoke County,North Carolina,30.90
Jackson County,North Carolina,36.30
Johnston County,North Carolina,36.30
Lee County,North Carolina,37.40
Lenoir County,North Carolina,41.00
McDowell County,North Carolina,41.60
Mecklenburg County,North Carolina,33.90
New Hanover County,North Carolina,37.30
Barry County,Missouri,41.80
Orange County,North Carolina,33.10
Pasquotank County,North Carolina,36.60
Perquimans County,North Carolina,46.40
Pitt County,North Carolina,31.00
Richmond County,North Carolina,38.70
Rowan County,North Carolina,39.10
Stanly County,North Carolina,40.50
Stokes County,North Carolina,42.80
Surry County,North Carolina,41.20
Tyrrell County,North Carolina,41.40
Wayne County,North Carolina,36.60
Wilkes County,North Carolina,42.40
Yancey County,North Carolina,45.50
Avery County,North Carolina,42.30
Bottineau County,North Dakota,48.00
Bowman County,North Dakota,46.90
Burleigh County,North Dakota,37.30
Dickey County,North Dakota,43.00
Eddy County,North Dakota,49.20
Emmons County,North Dakota,50.50
Grant County,North Dakota,51.70
Griggs County,North Dakota,51.90
Logan County,North Dakota,49.80
McKenzie County,North Dakota,38.00
Mercer County,North Dakota,46.30
Nelson County,North Dakota,51.50
Renville County,North Dakota,45.40
Duplin County,North Carolina,37.80
Sargent County,North Dakota,45.90
Sheridan County,North Dakota,53.40
Stark County,North Dakota,38.30
Stutsman County,North Dakota,42.00
Traill County,North Dakota,42.60
Walsh County,North Dakota,45.90
Adams County,Ohio,39.60
Ashland County,Ohio,39.30
Belmont County,Ohio,43.40
Butler County,Ohio,36.00
Carroll County,Ohio,43.10
Clark County,Ohio,40.50
Columbiana County,Ohio,42.30
Crawford County,Ohio,41.90
Northampton County,North Carolina,45.50
Darke County,Ohio,40.80
Fairfield County,Ohio,38.20
Franklin County,Ohio,33.40
Fulton County,Ohio,39.90
Harrison County,Ohio,44.40
Highland County,Ohio,39.20
Huron County,Ohio,38.40
Jackson County,Ohio,39.00
Lawrence County,Ohio,40.10
Lorain County,Ohio,40.00
Mahoning County,Ohio,42.90
Medina County,Ohio,40.40
Mercer County,Ohio,39.40
Benson County,North Dakota,31.60
Montgomery County,Ohio,39.20
Morrow County,Ohio,39.50
Perry County,Ohio,38.60
Pickaway County,Ohio,38.50
Portage County,Ohio,37.40
Preble County,Ohio,40.90
Richland County,Ohio,40.90
Sandusky County,Ohio,40.40
Stark County,Ohio,41.10
Summit County,Ohio,40.00
Union County,Ohio,36.40
Vinton County,Ohio,39.60
Williams County,Ohio,40.70
Wyandot County,Ohio,40.50
Atoka County,Oklahoma,39.50
Blaine County,Oklahoma,36.30
Bryan County,Oklahoma,37.20
Canadian County,Oklahoma,35.70
Cherokee County,Oklahoma,34.50
Cimarron County,Oklahoma,44.60
Cotton County,Oklahoma,41.10
Dewey County,Oklahoma,42.80
Grady County,Oklahoma,38.30
Harding County,New Mexico,55.90
Hidalgo County,New Mexico,40.90
Los Alamos County,New Mexico,44.30
Luna County,New Mexico,39.50
Otero County,New Mexico,36.50
Rio Arriba County,New Mexico,39.00
Roosevelt County,New Mexico,29.70
San Juan County,New Mexico,33.00
Santa Fe County,New Mexico,43.00
Sierra County,New Mexico,54.50
Torrance County,New Mexico,41.60
Albany County,New York,38.50
Broome County,New York,40.20
Cayuga County,New York,41.50
Chemung County,New York,40.90
Clinton County,New York,39.10
Cortland County,New York,35.80
Dutchess County,New York,40.20
Monroe County,Ohio,44.70
Franklin County,New York,39.30
Fulton County,New York,41.80
Greene County,New York,44.00
Hamilton County,New York,51.30
Kings County,New York,34.10
Livingston County,New York,39.80
Monroe County,New York,38.50
Nassau County,New York,41.10
Niagara County,New York,41.90
Orange County,New York,36.60
Orleans County,New York,41.00
Quay County,New Mexico,45.60
Putnam County,New York,41.90
Rockland County,New York,36.70
St. Lawrence County,New York,37.50
Schuyler County,New York,44.20
Suffolk County,New York,39.80
Tioga County,New York,42.50
Ulster County,New York,42.00
Wayne County,New York,41.60
Richland County,North Dakota,39.40
Bucks County,Pennsylvania,42.00
Cameron County,Pennsylvania,48.20
Clinton County,Pennsylvania,38.50
Cumberland County,Pennsylvania,40.30
Delaware County,Pennsylvania,38.70
Erie County,Pennsylvania,38.60
Fayette County,Pennsylvania,43.60
Greene County,Pennsylvania,41.10
Huntingdon County,Pennsylvania,41.20
Juniata County,Pennsylvania,40.90
Oswego County,New York,38.50
Lawrence County,Pennsylvania,43.60
Luzerne County,Pennsylvania,42.50
Monroe County,Pennsylvania,40.30
Montgomery County,Pennsylvania,40.60
Philadelphia County,Pennsylvania,33.50
Pike County,Pennsylvania,43.70
Snyder County,Pennsylvania,39.20
Somerset County,Pennsylvania,44.30
Susquehanna County,Pennsylvania,45.10
Venango County,Pennsylvania,44.30
Westchester County,New York,40.00
Wayne County,Pennsylvania,45.90
York County,Pennsylvania,40.10
Kent County,Rhode Island,42.70
Newport County,Rhode Island,43.20
Abbeville County,South Carolina,41.60
Aiken County,South Carolina,40.00
Barnwell County,South Carolina,38.80
Lancaster County,Pennsylvania,38.20
Chester County,South Carolina,40.30
Chesterfield County,South Carolina,39.30
Colleton County,South Carolina,40.70
Darlington County,South Carolina,39.60
Edgefield County,South Carolina,40.30
Jasper County,South Carolina,34.60
Kershaw County,South Carolina,40.20
Lancaster County,South Carolina,39.70
Lexington County,South Carolina,37.90
Marlboro County,South Carolina,38.80
Orangeburg County,South Carolina,38.10
Washington County,Pennsylvania,43.60
Saluda County,South Carolina,39.60
Sumter County,South Carolina,35.40
Williamsburg County,South Carolina,40.20
Bennett County,South Dakota,28.70
Brookings County,South Dakota,26.30
Butte County,South Dakota,41.10
Clark County,South Dakota,45.70
Clay County,South Dakota,25.00
Custer County,South Dakota,50.30
Day County,South Dakota,47.90
Douglas County,South Dakota,48.30
Fall River County,South Dakota,50.50
Haakon County,South Dakota,48.80
Hanson County,South Dakota,35.50
Calhoun County,South Carolina,43.40
Hutchinson County,South Dakota,46.80
Hyde County,South Dakota,46.40
Jerauld County,South Dakota,48.60
Jones County,South Dakota,46.90
Lyman County,South Dakota,36.10
Meade County,South Dakota,35.90
Mellette County,South Dakota,34.20
Moody County,South Dakota,40.50
Sanborn County,South Dakota,47.10
Shannon County,South Dakota,23.50
Stanley County,South Dakota,41.90
Todd County,South Dakota,24.00
Union County,South Dakota,40.20
Ziebach County,South Dakota,25.40
Richland County,South Carolina,32.60
Carter County,Tennessee,42.20
Cheatham County,Tennessee,39.30
Claiborne County,Tennessee,41.10
Coffee County,Tennessee,39.70
Davidson County,Tennessee,33.90
DeKalb County,Tennessee,41.00
Fentress County,Tennessee,42.30
Gibson County,Tennessee,39.90
Greene County,Tennessee,42.60
Grundy County,Tennessee,41.40
Hardeman County,Tennessee,39.20
Haywood County,Tennessee,39.20
Henderson County,Tennessee,39.70
Houston County,Tennessee,41.80
Jackson County,Tennessee,44.70
Harding County,South Dakota,43.30
Lewis County,Tennessee,41.20
Lincoln County,Tennessee,41.80
McNairy County,Tennessee,41.60
Macon County,Tennessee,38.70
Maury County,Tennessee,38.40
Montgomery County,Tennessee,30.00
Obion County,Tennessee,41.40
Pickett County,Tennessee,47.20
Rhea County,Tennessee,39.80
Rutherford County,Tennessee,32.20
Sevier County,Tennessee,40.90
Stewart County,Tennessee,42.80
Carroll County,Tennessee,42.00
Unicoi County,Tennessee,44.90
Van Buren County,Tennessee,44.50
Warren County,Tennessee,39.30
Jefferson County,Oklahoma,42.40
Latimer County,Oklahoma,40.00
Logan County,Oklahoma,37.20
Love County,Oklahoma,40.70
McIntosh County,Oklahoma,47.00
Marshall County,Oklahoma,43.20
Muskogee County,Oklahoma,37.60
Okfuskee County,Oklahoma,40.50
Pawnee County,Oklahoma,41.30
Lake County,Tennessee,38.30
Pittsburg County,Oklahoma,41.20
Pottawatomie County,Oklahoma,37.00
Roger Mills County,Oklahoma,41.30
Sequoyah County,Oklahoma,39.00
Tulsa County,Oklahoma,35.20
Wagoner County,Oklahoma,37.20
Washita County,Oklahoma,39.00
Benton County,Oregon,32.10
Clackamas County,Oregon,40.60
Coos County,Oregon,47.30
Crook County,Oregon,45.60
Tipton County,Tennessee,36.60
Refugio County,Texas,43.00
Robertson County,Texas,40.40
Rusk County,Texas,38.60
San Jacinto County,Texas,43.00
Scurry County,Texas,36.80
Shackelford County,Texas,42.90
Shelby County,Texas,37.60
Smith County,Texas,35.60
Sterling County,Texas,41.80
Sutton County,Texas,38.70
Swisher County,Texas,37.00
Throckmorton County,Texas,46.60
Tom Green County,Texas,34.30
Travis County,Texas,31.90
Upton County,Texas,36.50
Van Zandt County,Texas,42.10
Payne County,Oklahoma,27.30
Gilliam County,Oregon,49.70
Harney County,Oregon,45.20
Hood River County,Oregon,38.00
Josephine County,Oregon,47.30
Lincoln County,Oregon,49.60
Malheur County,Oregon,36.20
Sherman County,Oregon,48.20
Umatilla County,Oregon,35.70
Douglas County,Oregon,46.10
Jeff Davis County,Texas,52.00
Jim Wells County,Texas,34.90
Jones County,Texas,39.00
Kaufman County,Texas,35.40
Kimble County,Texas,48.60
Kinney County,Texas,45.30
Kleberg County,Texas,29.00
Lampasas County,Texas,41.00
Lavaca County,Texas,45.20
Lee County,Texas,39.80
Limestone County,Texas,39.00
Victoria County,Texas,36.40
Waller County,Texas,31.70
Washington County,Texas,41.60
Wheeler County,Texas,40.20
Wichita County,Texas,33.90
Willacy County,Texas,32.10
Wood County,Texas,47.50
Zapata County,Texas,28.30
Carbon County,Utah,34.40
Daggett County,Utah,42.80
Duchesne County,Utah,29.70
Grand County,Utah,39.90
Juab County,Utah,29.30
Anderson County,Texas,39.10
Wasco County,Oregon,41.70
Washington County,Oregon,35.30
Adams County,Pennsylvania,41.30
Beaver County,Pennsylvania,44.40
Hale County,Texas,32.20
Hamilton County,Texas,46.70
Hardin County,Texas,38.10
Harrison County,Texas,37.40
Hemphill County,Texas,35.90
Henderson County,Texas,42.80
Hidalgo County,Texas,28.30
Hopkins County,Texas,38.80
Irion County,Texas,45.10
Jack County,Texas,39.20
Jackson County,Texas,39.40
Loving County,Texas,52.70
Lynn County,Texas,39.40
McCulloch County,Texas,43.50
McMullen County,Texas,49.80
Marion County,Texas,48.40
Maverick County,Texas,30.00
Menard County,Texas,50.40
Milam County,Texas,40.50
Mills County,Texas,45.70
Moore County,Texas,30.70
Motley County,Texas,49.00
Nacogdoches County,Texas,29.80
Orange County,Texas,38.60
Panola County,Texas,38.90
Potter County,Texas,33.00
Presidio County,Texas,38.50
Real County,Texas,50.50
DeKalb County,Indiana,38.10
Elkhart County,Indiana,34.90
Fayette County,Indiana,40.80
Greene County,Indiana,41.10
Henry County,Indiana,41.40
Huntington County,Indiana,39.00
Jay County,Indiana,39.00
Johnson County,Indiana,36.80
LaGrange County,Indiana,30.40
Lawrence County,Indiana,41.60
Marion County,Indiana,33.90
Marshall County,Indiana,38.40
Montgomery County,Indiana,39.40
Newton County,Indiana,42.40
Owen County,Indiana,42.40
Pike County,Indiana,42.80
Porter County,Indiana,38.40
Monroe County,Kentucky,42.10
Morgan County,Kentucky,38.60
Muhlenberg County,Kentucky,40.90
Pendleton County,Kentucky,39.50
Perry County,Kentucky,40.20
Robertson County,Kentucky,43.90
Rowan County,Kentucky,31.70
Shelby County,Kentucky,38.30
Taylor County,Kentucky,39.40
Todd County,Kentucky,37.10
Washington County,Kentucky,40.70
Wayne County,Kentucky,41.10
Whitley County,Kentucky,38.10
Woodford County,Kentucky,41.00
Ascension Parish,Louisiana,34.30
Beauregard Parish,Louisiana,36.60
Calcasieu Parish,Louisiana,35.90
Chisago County,Minnesota,39.00
Clearwater County,Minnesota,41.90
Crow Wing County,Minnesota,42.40
Dakota County,Minnesota,36.80
Faribault County,Minnesota,46.00
Fillmore County,Minnesota,42.80
Hennepin County,Minnesota,35.90
Isanti County,Minnesota,37.60
Itasca County,Minnesota,45.40
Lake of the Woods County,Minnesota,48.70
Lincoln County,Minnesota,46.20
McLeod County,Minnesota,39.10
Martin County,Minnesota,45.50
Cass County,Michigan,42.60
Charlevoix County,Michigan,45.50
Chippewa County,Michigan,39.50
Delta County,Michigan,45.60
Dickinson County,Michigan,45.40
Emmet County,Michigan,43.10
Posey County,Indiana,41.60
Randolph County,Indiana,40.80
Shelby County,Indiana,39.90
Steuben County,Indiana,40.20
Switzerland County,Indiana,39.10
Union County,Indiana,40.30
Vermillion County,Indiana,41.90
Warren County,Indiana,42.40
White County,Indiana,41.90
Adair County,Iowa,45.30
Adams County,Iowa,46.70
Audubon County,Iowa,47.00
Black Hawk County,Iowa,34.40
Boone County,Iowa,40.80
Butler County,Iowa,43.80
Cedar County,Iowa,42.40
Cameron Parish,Louisiana,39.90
Catahoula Parish,Louisiana,38.80
De Soto Parish,Louisiana,39.70
East Carroll Parish,Louisiana,34.30
Franklin Parish,Louisiana,38.80
Grant Parish,Louisiana,36.80
Jackson Parish,Louisiana,39.60
Jefferson Parish,Louisiana,38.40
Jefferson Davis Parish,Louisiana,37.70
Lincoln Parish,Louisiana,27.80
Madison Parish,Louisiana,34.60
Morehouse Parish,Louisiana,39.10
Mille Lacs County,Minnesota,39.40
Nicollet County,Minnesota,34.10
Olmsted County,Minnesota,36.30
Pennington County,Minnesota,38.90
Pipestone County,Minnesota,42.30
Red Lake County,Minnesota,41.90
Redwood County,Minnesota,42.60
Rice County,Minnesota,35.00
Scott County,Minnesota,34.80
Sibley County,Minnesota,40.30
Stearns County,Minnesota,33.30
Stevens County,Minnesota,33.90
Todd County,Minnesota,41.90
Traverse County,Minnesota,47.60
Wilkin County,Minnesota,43.50
Winona County,Minnesota,33.10
Gogebic County,Michigan,46.80
Jefferson County,Missouri,37.80
Laclede County,Missouri,39.30
Lafayette County,Missouri,40.60
Lewis County,Missouri,38.70
Lincoln County,Missouri,35.60
Livingston County,Missouri,41.10
McDonald County,Missouri,36.50
Maries County,Missouri,42.80
Mercer County,Missouri,43.50
Monroe County,Missouri,43.80
Montgomery County,Missouri,43.20
Newton County,Missouri,39.00
Cerro Gordo County,Iowa,43.30
Chickasaw County,Iowa,43.70
Gwinnett County,Georgia,33.70
Habersham County,Georgia,38.60
Harris County,Georgia,42.00
Henry County,Georgia,35.30
Jasper County,Georgia,39.00
Jenkins County,Georgia,38.20
Lamar County,Georgia,37.70
Lanier County,Georgia,33.40
Lincoln County,Georgia,45.00
McDuffie County,Georgia,38.40
McIntosh County,Georgia,44.40
Madison County,Georgia,39.40
Mitchell County,Georgia,37.10
Morgan County,Georgia,41.30
Ouachita Parish,Louisiana,34.10
Plaquemines Parish,Louisiana,36.30
Rapides Parish,Louisiana,36.90
Richland Parish,Louisiana,37.60
Sabine Parish,Louisiana,40.70
St. Helena Parish,Louisiana,39.50
St. John the Baptist Parish,Louisiana,35.50
St. Landry Parish,Louisiana,36.80
Sanders County,Montana,49.80
Ottawa County,Kansas,42.70
Yellow Medicine County,Minnesota,42.90
Amite County,Mississippi,43.70
Attala County,Mississippi,39.60
Bolivar County,Mississippi,34.00
Calhoun County,Mississippi,39.70
Claiborne County,Mississippi,33.30
Coahoma County,Mississippi,32.80
Franklin County,Mississippi,40.10
George County,Mississippi,36.40
Grenada County,Mississippi,39.40
Holmes County,Mississippi,32.80
Humphreys County,Mississippi,34.40
Jackson County,Mississippi,37.20
Osage County,Missouri,39.30
Ozark County,Missouri,48.90
Pemiscot County,Missouri,37.00
Phelps County,Missouri,33.80
Polk County,Missouri,37.80
Ralls County,Missouri,43.40
Ray County,Missouri,40.60
Ripley County,Missouri,42.10
St. Francois County,Missouri,38.20
Schuyler County,Missouri,41.30
Scotland County,Missouri,39.10
Stoddard County,Missouri,41.10
Taney County,Missouri,40.70
Warren County,Missouri,39.50
Wayne County,Missouri,45.80
Oglethorpe County,Georgia,40.10
Paulding County,Georgia,33.80
Pierce County,Georgia,38.40
Pike County,Georgia,38.50
Quitman County,Georgia,46.40
Richmond County,Georgia,33.20
Screven County,Georgia,39.50
Stephens County,Georgia,40.70
Talbot County,Georgia,45.60
Taylor County,Georgia,39.70
Thomas County,Georgia,39.60
Turner County,Georgia,38.70
Twiggs County,Georgia,45.00
Union County,Georgia,50.70
Ware County,Georgia,38.40
Wayne County,Georgia,37.60
St. Martin Parish,Louisiana,36.30
Tangipahoa Parish,Louisiana,33.60
Tensas Parish,Louisiana,42.50
Vermilion Parish,Louisiana,36.40
Vernon Parish,Louisiana,29.60
Davis County,Iowa,38.60
Decatur County,Iowa,38.20
Dubuque County,Iowa,38.60
Fayette County,Iowa,43.20
Franklin County,Iowa,42.80
Grundy County,Iowa,43.00
Guthrie County,Iowa,44.80
Howard County,Iowa,42.10
Jefferson County,Mississippi,37.60
Jones County,Mississippi,36.80
Lafayette County,Mississippi,27.70
West Feliciana Parish,Louisiana,41.90
Franklin County,Maine,43.40
Knox County,Maine,46.20
Oxford County,Maine,44.60
St. Louis city,Missouri,33.90
Big Horn County,Montana,30.50
Blaine County,Montana,35.10
Carbon County,Montana,48.10
Chouteau County,Montana,41.50
Custer County,Montana,42.10
Deer Lodge County,Montana,46.00
Fergus County,Montana,47.80
Garfield County,Montana,46.40
Granite County,Montana,52.10
Jefferson County,Montana,46.20
Muscogee County,Georgia,33.50
Crawford County,Kansas,32.60
Edwards County,Kansas,44.80
Ellis County,Kansas,32.20
Ellsworth County,Kansas,44.30
Geary County,Kansas,27.70
Grant County,Kansas,32.80
Greenwood County,Kansas,46.70
Harper County,Kansas,44.10
Harvey County,Kansas,38.90
Jefferson County,Kansas,42.60
Johnson County,Kansas,36.40
Labette County,Kansas,40.50
Logan County,Kansas,44.90
McPherson County,Kansas,41.40
Marshall County,Kansas,45.20
Ida County,Iowa,44.80
Jackson County,Iowa,44.00
Jefferson County,Iowa,43.50
Johnson County,Iowa,29.30
Keokuk County,Iowa,43.80
Lucas County,Iowa,44.10
Lyon County,Iowa,38.70
Mahaska County,Iowa,38.90
Mills County,Iowa,41.20
Monroe County,Iowa,42.10
Osceola County,Iowa,43.50
Plymouth County,Iowa,41.20
Polk County,Iowa,34.70
Ringgold County,Iowa,45.60
Sioux County,Iowa,32.70
Tama County,Iowa,41.80
Washington County,Iowa,41.60
Wayne County,Iowa,45.30
Penobscot County,Maine,39.90
Sagadahoc County,Maine,44.10
Waldo County,Maine,44.10
Anne Arundel County,Maryland,38.40
Caroline County,Maryland,38.70
Cecil County,Maryland,38.90
Dorchester County,Maryland,43.30
Frederick County,Maryland,38.60
Garrett County,Maryland,42.70
Liberty County,Montana,44.60
Lincoln County,Montana,48.90
McCone County,Montana,48.90
Park County,Montana,45.40
Phillips County,Montana,46.80
Powell County,Montana,45.10
Roosevelt County,Montana,31.60
Rosebud County,Montana,36.50
Sheridan County,Montana,50.30
Montgomery County,Kansas,39.90
Morton County,Kansas,38.90
Nemaha County,Kansas,42.50
Osborne County,Kansas,48.20
Pottawatomie County,Kansas,34.80
Rawlins County,Kansas,51.30
Riley County,Kansas,24.30
Rush County,Kansas,48.70
Scott County,Kansas,41.40
Shawnee County,Kansas,38.10
Sherman County,Kansas,42.10
Stanton County,Kansas,35.60
Thomas County,Kansas,36.60
Wabaunsee County,Kansas,42.60
Woodson County,Kansas,48.20
Barren County,Kentucky,39.70
Winnebago County,Iowa,43.50
Winneshiek County,Iowa,39.40
Allen County,Kansas,40.80
Anderson County,Kansas,42.10
Barber County,Kansas,45.80
Barton County,Kansas,39.70
Chase County,Kansas,45.60
Chautauqua County,Kansas,48.20
Iron County,Michigan,51.90
Jackson County,Michigan,39.70
Kalkaska County,Michigan,43.00
Keweenaw County,Michigan,51.60
Lake County,Michigan,50.10
Lenawee County,Michigan,40.00
Luce County,Michigan,43.00
Harford County,Maryland,39.40
Washington County,Maryland,39.70
Worcester County,Maryland,48.10
Baltimore city,Maryland,34.40
Stillwater County,Montana,45.70
Teton County,Montana,45.80
Toole County,Montana,41.50
Wibaux County,Montana,49.00
Antelope County,Nebraska,46.60
Boone County,Nebraska,45.50
Box Butte County,Nebraska,41.30
Buffalo County,Nebraska,32.10
Burt County,Nebraska,47.10
Chase County,Nebraska,43.60
Cheyenne County,Nebraska,40.40
Dixon County,Nebraska,42.10
Douglas County,Nebraska,33.50
Bath County,Kentucky,39.90
Boone County,Kentucky,35.70
Bourbon County,Kentucky,40.70
Boyle County,Kentucky,40.60
Breckinridge County,Kentucky,41.60
Caldwell County,Kentucky,42.60
Carlisle County,Kentucky,42.90
Casey County,Kentucky,40.60
Christian County,Kentucky,28.90
Clinton County,Kentucky,41.60
Elliott County,Kentucky,39.90
Fayette County,Kentucky,33.70
Fleming County,Kentucky,40.10
Garrard County,Kentucky,41.20
Graves County,Kentucky,39.80
Grayson County,Kentucky,39.70
Macomb County,Michigan,39.90
Manistee County,Michigan,47.10
Mason County,Michigan,45.10
Monroe County,Michigan,40.30
Montmorency County,Michigan,52.30
Oakland County,Michigan,40.20
Fort Bend County,Texas,35.00
Dukes County,Massachusetts,45.30
Essex County,Massachusetts,40.40
Hampshire County,Massachusetts,36.60
Nantucket County,Massachusetts,39.40
Vieques Municipio,Puerto Rico,40.00
Ector County,Texas,31.40
Dundy County,Nebraska,47.90
Franklin County,Nebraska,48.40
Gage County,Nebraska,43.70
Garfield County,Nebraska,50.30
Hamilton County,Nebraska,42.30
Hitchcock County,Nebraska,48.20
Howard County,Nebraska,43.30
Keith County,Nebraska,47.30
Kimball County,Nebraska,46.00
Lancaster County,Nebraska,32.60
Loup County,Nebraska,48.50
Otoe County,Nebraska,42.90
Perkins County,Nebraska,43.90
Platte County,Nebraska,38.20
Richardson County,Nebraska,47.10
Sarpy County,Nebraska,32.90
Yakima County,Washington,32.20
Berkeley County,West Virginia,37.60
Braxton County,West Virginia,43.80
Brooke County,West Virginia,44.80
Grant County,West Virginia,44.00
Hampshire County,West Virginia,42.60
Harrison County,West Virginia,41.80
Kanawha County,West Virginia,42.40
Lincoln County,West Virginia,41.20
Marshall County,West Virginia,44.30
Mason County,West Virginia,42.40
Mineral County,West Virginia,42.30
Monroe County,West Virginia,45.00
King George County,Virginia,36.60
Lancaster County,Virginia,54.10
Mathews County,Virginia,50.10
Mecklenburg County,Virginia,45.80
Camuy Municipio,Puerto Rico,37.20
Cataí±o Municipi,Puerto Rico,35.10
Cayey Municipio,Puerto Rico,37.40
Cidra Municipio,Puerto Rico,35.80
Coamo Municipio,Puerto Rico,34.80
Fajardo Municipio,Puerto Rico,37.40
Guayama Municipio,Puerto Rico,34.70
Lincoln County,Idaho,32.00
Payette County,Idaho,37.20
Adams County,Illinois,40.70
Cass County,Illinois,38.70
Clay County,Illinois,42.20
De Witt County,Illinois,41.70
Edgar County,Illinois,43.20
Greene County,Illinois,41.60
Hardin County,Illinois,46.30
Henry County,Illinois,41.80
Jasper County,Illinois,42.70
Kane County,Illinois,34.50
Lee County,Illinois,42.00
McLean County,Illinois,32.10
Marshall County,Illinois,44.80
Montgomery County,Illinois,41.90
Kanabec County,Minnesota,42.10
Kittson County,Minnesota,48.20
Koochiching County,Minnesota,46.40
Mahnomen County,Minnesota,37.40
Morrison County,Minnesota,40.60
Norman County,Minnesota,45.20
Ramsey County,Minnesota,34.60
Roseau County,Minnesota,40.70
Swift County,Minnesota,44.40
Waseca County,Minnesota,39.30
Wright County,Minnesota,34.60
Carroll County,Mississippi,43.30
Clay County,Mississippi,37.80
Forrest County,Mississippi,31.30
Hinds County,Mississippi,33.10
Jasper County,Mississippi,40.60
Morgan County,West Virginia,45.00
Washington Parish,Louisiana,38.70
West Carroll Parish,Louisiana,39.40
Kennebec County,Maine,42.80
Allegany County,Maryland,40.90
Queen Anne's County,Maryland,42.60
Talbot County,Maryland,47.40
Berkshire County,Massachusetts,44.70
Suffolk County,Massachusetts,31.50
Calhoun County,Michigan,39.20
