RegionID,RegionName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996.00,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997.00,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998.00,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999.00,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000.00,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001.00,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002.00,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003.00,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004.00,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005.00,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006.00,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007.00,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008.00,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009.00,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010.00,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011.00,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012.00,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013.00,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014.00,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10
2623,Ascension,LA,Baton Rouge,22,5,489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133500,133500,132900,129400,127400,129600,132800,133100,131500,130000,129300,129800,133200,135200,132900,129900,130500,133100,136700,138100,136600,135000,136000,137600,136500,135200,135200,136000,134600,130600,125000,123300,125900,129600,131500,131400,130100,129300,129800,130500,130500,129400,129600,129800,127300,122800,119600,118100,118000,118600,119800,120800,121600,122200,122900,122700,121900,122100,122900,123000,122700,122900,123300,123700,124300,124700,125200,125300,125100,125200,125300,125400,125700,126400,127200,127700,127800,128600,130000,130600,130500,130600,130600,130600,131000,131600,132400,133300,134200,135100,135900,136200,136600,137600,138900,140100,141300,142500,143100,144700,147800,150000,150100,151400,154300,155900,157100,160100,163000,164100,164700,164500,163100,162000,162600,163600,164200,165600,167500,168300,168300,168500,168900,169100,169300,169400,169500,169600,169600,169900,169900,169500,168900,168200,167900,168200,168900,169300,169200,168500,168000,167600,166600,164600,163000,162200,161100,159100,157200,156100,155700,155200,154000,152000,150200,149400,149500,149400,149300,149400,149600,150300,151500,152300,153000,154500,156400,157800,158700,159500,160800,162400,164200,165700,166600,167000,167200,167500,168000,168700,169900,171300,172400,173500,174500,174900,174900,175100,175600,176700,178200,179400,179700,179500,179700,180700,181500,181900,183200,185300,187300,188300,187700,186700,186400,187700,189200
1362,Saline,AR,Little Rock,5,125,490,80700,82700,83300,83300,83200,83300,83900,84500,84700,84900,85800,86500,87000,87200,87500,87900,88400,88500,88600,88400,88300,88500,88700,88500,88300,88100,88000,88400,88600,89100,89800,90300,90400,90800,91600,92400,93000,93400,93600,93700,94000,94200,94200,94200,94300,94200,94000,93700,93300,93300,93600,93900,94100,94500,94700,94700,95500,96100,96100,95700,95600,95500,95700,96000,96400,96100,95700,95900,96200,96400,96900,97500,97700,97800,98000,98200,98300,98800,99400,100000,100300,100700,101500,102300,102700,103100,103400,104000,104600,105200,105500,105800,106400,107000,107500,107700,108100,108500,108900,109100,109600,110300,110600,111000,111500,112000,112400,113100,114100,115100,115700,116400,117200,118100,119100,120000,120500,120700,120600,120700,121000,121300,121900,122500,122600,122600,122900,123000,123000,123000,123000,123000,122800,122700,122900,123100,123200,123400,123600,123900,123900,123800,124000,124300,124300,124000,123800,123800,123700,123400,123200,122800,123000,124100,125500,126500,127400,128200,128800,129500,130000,130300,130900,131800,132400,132800,132800,132600,132900,133600,133700,133700,133800,133900,133700,133600,133400,133100,132800,132500,132000,131500,130700,129600,129000,128900,128700,128700,128800,128600,128600,129000,129300,129300,129300,129700,130100,130500,130800,131000,131000,130800,130700,130500,130500,130800,131500,132300,133000,133300,133500,133900,134400,134800,134900,135000,135300,135800,136100,136200,135900,135300,135000,135100,135300,135200,135500,136100,136200,136400,136800,137200,137700,138500,139000
2719,Henderson,NC,Asheville,37,89,491,,,,,,,,,,,110100,109900,109800,110100,110400,110500,110700,111100,111800,112400,113000,113700,114700,115200,115000,114900,115000,115600,116400,117200,118300,120000,120900,121700,122700,123200,123200,123000,122900,123200,124200,125500,126100,125700,125700,126600,127600,127600,127600,129300,130600,130100,129100,129100,129400,129800,131000,,133000,134100,134200,134000,133500,133600,135400,136900,136600,135800,135300,134600,134400,134600,134400,134100,134100,134900,135900,136300,136700,137200,137900,138800,139300,140000,141500,143300,144200,144600,144300,143600,143400,144000,144400,144800,145200,145800,146900,148500,150300,151900,153500,155600,157300,158600,160000,161200,162100,163100,163800,164200,164800,165800,167300,169100,171000,173000,175000,176500,177700,178800,180000,181500,183200,184400,185000,186200,187900,189500,190200,191000,192200,193100,193800,194800,195500,195800,196200,196600,197100,197900,198300,197700,197600,198700,199400,198700,198200,198300,197900,196300,193200,189800,188500,189000,189300,188700,188100,187900,187100,186200,185400,184900,184600,184500,184200,183400,182500,181800,181100,180400,180000,179900,179800,179500,179000,178400,177700,176700,175700,174500,173700,172700,171200,169800,168900,168500,168400,168500,168500,168500,168200,167800,167200,166900,166900,167000,167200,167400,167700,168100,168200,168400,168400,168400,168400,168600,168600,168900,169300,169900,171000,172100,173100,174000,174600,175000,175700,176400,177300,178100,178600,178900,179600,180500,181200,181600,182300,183400,184700,186700,188300,189000,189700,191500,192800
1697,Fayette,GA,Atlanta,13,113,492,152300,152300,152800,153500,154300,154800,155200,155300,155800,156600,157100,157400,157900,158200,158400,158500,158500,158700,159200,160200,161200,161900,162400,162800,162900,163000,163400,163900,164700,165900,167100,168300,169800,171100,172000,172900,174200,175700,177100,178200,179300,180200,180700,181000,181100,181900,183500,185000,186300,187500,188200,188500,189100,189700,190600,191700,192600,193400,194300,195600,197000,197700,198300,199200,200100,200900,201700,202500,203400,203800,204000,204600,206000,207400,208600,209600,210100,210200,210100,210200,210900,211600,212000,212200,212100,211700,211600,211700,212000,213400,215100,216500,217600,218700,219800,220300,220600,221500,222600,223500,224500,225400,226000,226800,228000,229500,231400,233200,233800,233700,234300,235700,236600,237100,238400,240400,242000,242900,243100,242800,242300,242600,243000,244000,245600,247400,248200,247300,244600,241700,240500,241800,244200,246200,246900,246200,245300,244800,243800,243000,243100,242700,241000,239100,238200,238300,238400,237800,236700,234600,231900,229500,228700,229700,231300,231600,230800,229300,227800,226900,226200,225100,224400,224100,223600,223100,222600,222100,221500,220600,219500,218400,217600,217200,217300,216900,215800,214300,213100,211800,209700,207200,204600,201900,199600,198200,197500,196800,196100,195400,194200,192900,192200,192200,192400,192600,192500,191400,190000,189300,189600,190200,190800,191700,192900,194300,196800,199700,202300,204600,207600,210700,213700,216200,217800,217700,216700,215900,216000,217000,218400,219700,220800,221900,222300,221500,220500,221200,224400,227800,229500,229900,231000,232900,234500
371,Allen,OH,Lima,39,3,493,65500,65000,64800,65000,65500,65900,66200,66400,66600,66800,67200,67400,67400,67400,67500,67500,67300,67200,67300,67700,67900,67500,67500,68100,69100,69600,69600,69500,69600,69700,69900,70300,70500,70400,70400,70500,70700,71000,71400,72000,72500,72900,73400,73800,74200,74700,75000,75300,75700,76400,77000,77200,77100,77700,78300,78200,78000,78000,77900,77900,78100,78100,77900,77900,78200,78400,78100,78100,78500,78900,79400,79900,80300,80400,80500,80800,81100,80900,80400,80200,80500,81000,81500,82100,82500,82900,83500,84000,84400,84500,84900,85500,85900,86000,86100,86200,86700,87200,87400,87600,87700,88200,88900,89500,89900,90200,90400,90600,90600,90500,90600,90900,91200,91600,91700,91900,92300,92700,92800,92800,92700,92600,92500,92400,92200,92000,91800,91600,91900,92100,92000,91600,91000,90400,90100,90200,90300,90500,90600,90700,90900,90900,90400,89900,89900,89900,89700,89500,89300,89100,88900,88000,86100,84900,85300,86300,87300,88500,89400,89600,89500,89200,89300,89600,89400,88900,88500,88100,88100,88300,88500,88400,88000,87600,87400,87300,87500,87600,87400,86700,85600,84000,82700,81900,81900,81600,81100,81000,81200,81200,81100,81100,81300,81100,80700,80500,80400,80400,80300,80300,80500,80700,80600,80500,80600,80600,80700,80900,81300,81700,82200,83300,84100,84700,85300,85800,86100,86700,87000,86900,86800,87000,86900,86500,86200,86100,86100,86200,86300,86500,86900,87400,87800,88100,88300
1079,Hardin,KY,Elizabethtown,21,93,494,82200,82400,82900,83400,83600,84100,84300,84200,84100,84400,84900,85200,85300,85900,86900,87500,87400,87200,87600,88900,89500,89600,90700,91700,91500,90700,90000,89700,90100,90400,90500,90400,90500,91100,92200,93300,94300,94500,94400,94800,95400,95700,96400,96800,96500,96000,96000,96400,96400,96500,97300,98000,98500,98800,99100,99900,100700,100800,99900,98800,98600,99400,100400,101400,102100,102200,101600,100700,100800,101800,102600,102900,103500,103800,103200,102800,103400,104600,105100,104600,104000,103900,103800,104100,104700,105300,106900,107600,106800,106100,106900,108100,108900,108900,108800,109100,109900,110400,109700,109500,110400,111300,111500,111700,112000,112500,112900,112800,112900,113400,113800,113800,113600,113700,113900,114300,114300,114000,113700,113800,114100,114700,115200,115600,115800,116100,116500,117400,118000,117800,117200,117200,117600,117600,117400,117400,117500,117300,117100,116700,116000,114900,113700,112900,112600,112500,112300,111900,111600,111400,111200,110700,111800,116000,121800,124400,123200,121300,121200,121600,122100,122800,123800,125000,125600,125900,125900,126500,127600,128600,128700,128500,128700,128900,129000,128500,127000,124900,123500,123000,123100,123300,123400,123400,123500,123500,123800,124200,124300,123900,123000,122800,123200,123800,124300,124700,124400,123700,122200,121700,122900,124200,123800,123100,122700,123000,124100,125100,125300,125400,125500,125700,126300,126800,127200,126900,125600,124200,123500,123000,122700,122600,122800,123000,122100,120900,120700,121500,122700,123300,123400,123700,124000,124300,124600
3132,Saint Marys,MD,"California-Lexington Park, MD",24,37,495,138700,138400,139000,140100,141300,141500,141600,142100,142800,143400,144200,145100,145700,145800,145500,145700,146100,146200,146100,146100,146300,146700,146900,147100,148000,148800,148900,148500,148800,149500,150400,151400,152300,152400,152100,152000,152100,152300,152500,152200,151300,150400,149800,149400,149300,150100,150700,151200,151500,152100,153100,154200,155000,156400,158000,158500,158700,160000,161500,162700,163200,163200,162900,162900,163500,164000,164400,164900,165500,166100,166900,167700,168500,169600,170900,172100,173400,174900,176600,178200,179800,181000,182800,185000,187500,190700,194300,197400,200200,202600,205000,208100,211400,214800,218200,221500,224300,227200,230900,235500,240700,246200,251800,257700,263800,269900,275500,281300,287500,293100,297900,303200,309200,314700,319500,323600,327000,328900,329700,331000,332800,334300,335800,336700,336600,336500,337100,337500,337200,337600,338700,339300,340000,340200,339000,337000,334600,331500,327500,323700,320800,317800,315000,313400,312100,310200,308300,306400,304500,301900,299300,297300,295700,294600,293300,291200,289000,287600,286200,284800,283900,283800,284300,284600,284600,284400,284100,283700,283300,282500,281600,280800,279900,279000,277700,276400,275700,275500,275100,273500,271300,269000,267700,266900,266100,264800,264300,264400,265500,266900,267400,266800,266500,267000,268100,269300,270100,271100,271800,271300,271300,271800,271200,269100,267800,266700,266300,266200,266300,266300,266500,266500,267800,270300,271600,272200,273400,274000,273200,272300,272000,271600,270600,270700,264400,254800,252000,255500,256600,257800,258300,257200,255500,255000,254700
2892,Bonneville,ID,Idaho Falls,16,19,496,95800,94400,93200,92900,92700,92300,91700,91400,91400,91300,90900,91500,93000,93600,93800,91900,89800,89900,91900,92600,93000,92800,92400,92400,93000,93200,93300,93800,94300,94000,92900,91700,91100,90300,88800,87100,85400,84100,83600,84000,83900,83200,83600,84400,83600,83000,83300,83100,82900,84100,85000,85200,86100,86900,86900,87000,88100,89700,91100,92300,93000,93400,93800,94400,94700,94700,94500,93900,93300,93400,94200,95600,96500,97400,99600,102200,102400,100700,99500,99600,100300,100500,99600,98800,98600,98500,98000,97400,97700,97900,97700,97500,97100,96400,96100,96800,98200,99100,99000,98500,99800,103000,105100,105700,106800,108300,110000,111000,110700,110000,109800,111000,112300,114300,117300,120900,123100,124900,125700,125100,123700,122900,121500,119100,116800,115600,115200,115600,116300,116300,115700,116100,117300,118100,119200,121100,122200,122200,122100,121900,122100,123000,125800,130200,134600,137900,141600,144500,146300,147000,147400,147600,147700,148000,148700,149300,149900,150800,151100,150800,150300,149800,148600,147500,145800,144400,143600,143500,143400,143500,143100,143200,143800,144100,143700,143400,142800,142400,141300,139600,138200,137500,136500,135900,135500,134900,134400,133800,133000,131800,128500,123000,118500,116300,115000,113600,111600,109600,108000,106600,105100,103700,102700,102200,102100,102200,102000,101800,102600,105100,108200,111400,116300,121900,125800,127900,129100,129200,129200,129600,129900,130000,130000,130000,129400,128500,128500,129300,130300,131000,132000,133400,134700,135400,135500
1833,Kaufman,TX,Dallas-Fort Worth,48,257,497,75100,75500,75900,77500,79500,80500,80600,80500,81000,82000,82800,83000,82900,82700,82300,82400,81800,81200,81100,81300,81300,82200,83300,83300,82700,82700,83000,82900,82900,83300,83800,84400,84900,85000,85800,86800,88000,89200,90300,91600,93900,96400,98800,100600,101300,101400,102100,103800,105300,106000,107000,108100,108700,109000,109700,110300,110900,111300,111500,111800,112700,114100,115200,115300,114700,114000,113700,114100,114400,114200,113700,113800,114100,114600,115300,115800,116600,117500,117700,117800,118800,120600,121900,122400,122600,122800,122500,122200,122000,121800,121500,121500,121500,121200,121000,121000,120700,120400,120300,120400,120300,120100,120100,120300,120400,120800,121500,121900,122200,122300,122500,122900,123500,124100,124900,125500,125800,126000,126300,126300,126200,126300,126300,126200,126100,126000,125500,124900,124400,124000,123300,122700,122300,122100,122200,122600,123000,123700,124500,125100,125200,125200,124900,125100,125400,125400,124800,124200,124100,124100,124100,124200,124400,124700,124700,124800,124800,124900,124700,123900,122700,121700,121200,120700,119900,119500,119400,119200,118500,118100,118100,118100,117900,117600,117200,116700,116100,115800,115800,115600,115200,114700,114400,113900,113200,112300,111600,111200,111200,111300,111500,111600,111700,111700,111700,112000,113300,114900,115700,116300,117200,117900,117800,117400,117400,118000,119100,120500,121500,122200,123100,124200,125100,125600,125800,126600,128500,129900,130600,131500,132900,133800,134700,135700,137000,138400,140600,143200,145200,146700,148200,149300,150000,150700,151700
2872,Whitfield,GA,Dalton,13,313,498,71500,72300,72900,72900,72700,72100,71500,70900,70800,71300,71900,72200,72200,72100,72300,72900,73500,74200,75200,76400,77200,77700,77900,78300,78700,79300,80100,80700,81100,81400,81600,81800,82400,83300,83800,83800,83800,84100,84400,84700,85000,85400,85700,86000,86000,86100,86400,86500,86600,86900,87400,87900,88200,88300,88300,88300,88200,88700,89200,89600,90100,90200,90000,89800,89900,90100,90500,91000,91600,92100,92700,93300,94000,94900,95600,96200,96800,97700,98800,99700,100200,100800,101600,102400,102900,103100,102800,102400,102400,102500,102200,102300,102500,102600,102400,102300,102600,103100,103600,104300,105200,105800,106700,107600,108200,108500,109300,110600,111700,112300,113200,114200,115300,116200,116600,117000,117900,118400,118600,118300,118000,117600,117300,117400,117900,118500,118900,119500,119700,119800,119900,119200,117700,117000,117900,118900,119500,119700,118600,116400,114400,112900,111200,109700,108800,108300,107300,105100,101800,98900,97800,97100,96500,97200,98400,98900,99400,100000,100200,100200,100600,101200,101800,102400,102900,102900,102400,102400,102300,101400,99900,98400,97200,96100,94600,92900,91400,90000,88900,88400,88000,87500,87000,86700,86600,86500,86300,86700,87500,88000,87900,87600,87000,86300,85800,85600,85300,85100,84900,84600,83900,83000,82200,81800,82200,82600,83300,84700,86300,87500,88700,89700,90700,91700,92500,93200,94100,95100,95400,95600,96400,97500,98000,98700,99100,99100,99300,99700,99700,100000,100700,100800,100800,100900,100900
641,Miami,OH,Dayton,39,109,499,96000,97000,97800,98000,98400,98900,99300,99700,100200,100600,101100,101600,102100,102100,101600,101400,101600,101800,101700,101800,101900,102300,102500,102700,102600,103000,103400,103700,104000,104500,105100,105500,105700,105900,106100,106500,106900,106900,106800,107000,107100,107200,106900,106700,106600,106400,106000,105700,105600,105900,106400,106800,107200,107600,108100,108500,109100,109900,110800,111400,111400,111200,111300,111600,111900,112200,112500,112900,113200,113800,114300,114600,115100,115600,115800,115800,115500,115400,115500,115800,115900,116000,115800,115900,116200,116600,117200,117800,118100,118200,118700,119000,119200,119200,119700,120200,120600,120800,121100,121500,122400,122900,123000,123100,123600,124000,124200,124600,125000,125300,125600,125500,125000,124700,124800,125100,125800,126400,126800,127000,127000,126600,126300,126400,126700,127200,127400,127200,126300,125400,124900,124900,125000,125700,126300,126700,127300,127400,126800,126200,126200,126500,126400,125900,125200,124600,123800,123000,122300,122100,122000,121800,121400,120800,120500,120100,119700,119300,119000,118500,117700,117100,117100,117300,117300,117300,117400,117600,117800,118000,118000,117900,117700,117200,116600,116100,115500,114800,113900,112800,111600,110400,109800,109600,110100,110700,111000,111500,112400,113100,113600,114300,114800,115000,115100,115300,115200,115100,114700,114500,114400,114100,113700,113600,113800,113900,114200,114500,115100,115900,116800,117300,117800,118100,118300,119000,119900,120600,121000,121200,120900,120600,120300,119900,119700,120000,120500,120700,121100,122000,122600,122600,122500,122300,122300
1644,Cowlitz,WA,Longview,53,15,500,107200,106900,107000,106500,105600,105200,105000,105300,106600,108100,109500,111500,112700,112300,112000,112000,112500,113000,112900,112100,112400,113400,113800,114500,116100,117400,117200,117100,117300,118000,119500,120900,120500,119100,118400,118200,117100,116900,117600,118000,118900,119800,119900,119200,117600,116100,116100,116100,116800,117600,117000,116800,117500,117500,116600,116400,117800,119800,120000,119300,120100,121300,121700,121900,122100,121600,120900,120400,119800,119300,119800,120500,120200,120100,121200,121700,120700,120600,122000,124000,125800,126200,125900,126800,128000,128800,130000,131800,133100,133600,133600,134100,134000,134400,135200,135500,135400,135200,135100,135700,137100,138400,139500,140300,141400,142800,144500,146500,148900,151200,153500,155900,158600,162000,166000,169700,173100,176400,179200,181100,183200,185300,187100,188400,189900,191500,192800,193700,194700,195400,195800,195900,195800,196400,198300,200200,200700,200700,200900,200600,199800,198800,198300,197600,196100,194000,191800,189900,188500,187300,185600,184200,183200,183100,182900,182800,182800,182700,181900,180400,178500,176900,175800,175000,174400,174000,173600,173400,173400,173000,171400,169600,168600,168000,166800,165600,164900,164200,162900,161200,159600,158300,157500,156500,155300,153800,152800,152300,152200,152200,152300,152300,151800,151300,151100,151100,151300,151400,151500,151100,150300,149300,149100,149700,150600,151200,152600,154400,156500,159300,162200,164100,165500,166300,166200,165900,166300,167200,167500,167400,167200,166600,166400,167000,167400,167900,169300,170800,172000,173300,174700,176100,177400,178800,180000
2592,Walworth,WI,Whitewater,55,127,501,108200,108100,107800,107200,107000,107200,107400,107500,107500,108300,109200,109200,109300,109600,110100,110700,111500,112500,113000,113000,113000,113300,114000,115200,115500,115600,116500,117800,118900,119900,121100,122400,123700,124700,125300,126000,127000,127400,127700,128000,127600,126500,125200,123700,122800,123000,123400,124200,125000,125300,125700,126900,128600,130700,132900,135100,137700,140100,142000,143400,144300,143800,142000,139200,136300,133400,130200,126800,123800,121300,119000,116500,114400,114100,115100,116400,117800,119600,121900,124500,126400,128400,131600,134900,137700,140100,141900,143600,145000,146300,148200,150200,151200,150100,147300,145500,145600,146200,146500,146900,148200,150000,151500,153000,154800,157200,159600,162100,164300,166200,168500,171200,173100,174000,174700,175300,175600,175500,175800,176500,177300,177700,177600,177100,176700,176400,176600,177400,178700,180300,181900,182900,183100,183100,183100,183200,182600,181500,180400,179300,177700,176100,175300,174700,174500,173800,172700,171200,170300,169300,168500,167800,168700,170200,170800,169600,167400,165600,164800,164500,164700,165000,164600,163700,162500,161200,160400,160200,160400,161100,161600,161900,162000,161900,161400,160700,160000,159300,158300,157600,157200,156000,154400,152900,152200,152400,152900,152900,152800,153100,153000,152800,153000,152600,152300,153000,153600,152900,151800,151100,150900,151100,151500,152300,153200,153400,153500,153600,152900,151800,152200,153200,154100,154900,155700,157000,158500,159200,160800,164000,167100,168500,169500,169900,169400,168700,168800,168500,166800,169900,172900,170700,167500,168800,169300
2601,Woodbury,IA,Sioux City,19,193,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97800,95400,94200,93800,95900,98600,100900,100700,98900,96000,93300,90400,89300,90500,91800,92000,91200,88500,85300,83900,83900,85300,89000,94100,97800,100700,105000,109700,111500,111300,111000,112000,111700,107700,101100,95300,91800,89700,87800,85500,84300,84300,85700,87700,89900,91300,92100,93200,94300,94500,93500,92400,92200,92500,92400,91900,91300,90200,88900,88100,87600,87300,86900,86600,86200,86200,86300,86500,86600,86700,87300,88100,88300,87800,87800,87900,87900,87700,87100,86400,86300,86400,86700,87200,87600,87600,87900,87800,87400,87400,87700,88100,88900,89800,90800,92000,92900,93100,92900,93000,93700,94400,95200,94900,93400,92000,91200,90600,90800,91800,92800,93700,95000,96500,97300,97800,99100,101400,103200,104800,106200,107200,107700
3092,Fond du Lac,WI,Fond du Lac,55,39,503,74900,75700,76600,77600,78300,78700,79700,80700,81300,81600,82500,83400,83800,84100,84400,83700,83200,83700,84600,85600,86600,87200,87700,88300,88300,88000,88100,88800,90000,91100,91900,92600,92800,92400,92100,92200,92300,92400,92800,93100,93000,92600,91800,90700,89600,89400,89500,89600,90000,90400,90600,90700,90900,90700,90700,91200,91700,92200,92800,93300,93600,94500,95200,95400,95400,95900,96200,96100,96400,97400,97900,97600,96900,96100,95800,96700,97600,98000,98400,99100,99500,99500,99800,100600,102000,103500,104800,105800,106900,107500,107800,108200,108800,109200,109800,111400,113400,114600,115200,115400,115700,115900,116100,116200,116400,116400,116700,116800,116400,115700,115900,116600,116900,117000,117300,117900,118900,120300,121500,122600,124100,125600,126200,125900,125900,127200,128500,129300,130000,130600,130500,129700,128500,127300,126800,126800,126800,126800,126800,126200,125600,125600,126000,126300,126500,126900,127600,128100,129000,129700,129800,130400,130800,129900,128400,127100,126700,126300,125600,125200,124800,124500,124700,124900,124900,125000,125300,125800,125800,125300,124800,124400,123600,122600,121700,121200,120800,120200,119800,119400,119100,118700,118100,117500,117100,116600,116100,115800,115600,115700,116200,116500,116500,116100,115900,116100,116500,116700,116800,116600,116500,116700,117200,117700,118400,118900,119400,120100,120600,120600,120700,120800,121400,122400,123300,123800,124800,126300,127800,128500,129200,129600,129900,130000,129600,128400,127200,125900,124100,124500,124800,123100,121000,120900,120600
2578,Tompkins,NY,Ithaca,36,109,504,85000,84400,83800,83600,83500,83700,83800,84000,84700,85100,85300,85700,86200,86600,86700,86400,86100,86000,85800,85500,85300,85200,85200,85200,85200,84900,84800,85000,85700,86400,87600,88700,89200,89100,89300,89700,89800,90300,91200,92000,91800,91400,91200,91300,91400,91200,91400,91800,92200,92000,91600,91500,91900,92200,92300,92600,93300,94200,95000,96100,97300,98300,99000,99300,99800,100900,101600,101900,102400,103600,104800,105600,106400,107300,108300,109600,111000,112300,113500,114700,115800,116600,117100,117800,119100,120700,122200,123600,124600,125200,126400,127400,128100,128800,129500,130000,130800,132200,133900,135200,136400,137800,139000,140100,141100,141700,142700,144900,146900,147900,148200,148400,148900,149100,148900,149100,149600,149900,149900,150000,150300,150700,150700,150700,150700,150900,151300,152200,153500,154700,155800,155500,154000,154000,156000,157900,159300,160200,161000,160700,159800,159700,159900,159700,159700,159300,158600,158200,158200,158400,158600,159100,159800,160600,161300,162200,162600,162300,161900,161800,161700,161700,161800,162000,162400,162600,162600,162700,162900,163100,163200,163300,163500,163700,163900,163900,163800,163600,163500,163700,164400,165000,165000,165100,165600,166200,166500,166700,167000,167400,167600,167700,167900,168500,169100,169500,169900,170500,171300,171900,172500,173000,173300,174100,175400,176900,178200,179300,180100,180400,181000,182700,184900,186500,187400,187800,188000,188000,187900,187400,186800,186800,187400,187700,187200,186900,187800,189500,191000,191400,191400,191400,191900,192300,192300
362,Adams,PA,Gettysburg,42,1,505,105700,105000,104700,104500,104100,103500,103200,102900,102800,102500,102100,102100,102500,102700,103100,104000,104700,104600,104600,104800,104800,104800,105500,106200,106200,106000,106400,107200,108000,108700,109000,110100,112300,114400,114300,113100,112100,112000,111600,111000,110700,110800,110800,111000,111200,111100,111300,112300,113700,114600,115200,115600,115900,115900,116500,117200,117600,117500,119000,120500,120800,120100,119900,119800,119900,120500,121400,121900,122100,122500,122700,122900,124000,125900,128000,129200,129700,130100,130200,130000,129800,130200,130500,131200,132100,133400,134400,135500,136900,138600,140000,141700,144500,148200,151300,153400,155300,156800,158200,160400,163200,166400,169900,173100,174800,176100,177900,180300,182900,186200,189500,192300,195000,197900,200200,203000,206200,209000,211000,212800,213800,214700,217300,220600,222300,221800,221100,220900,221400,221600,221800,222100,222300,220800,218000,215600,215000,215000,213800,211100,207700,204700,202200,200000,198300,197700,197200,196000,194800,195000,196600,198200,198600,198200,198000,198200,198900,199300,198500,196500,194300,192500,190700,189300,188600,188000,186900,185800,185400,185200,184700,184300,183800,183000,181800,180300,178900,178100,177500,176800,176000,175000,173600,172500,171900,171500,170800,170100,169800,169800,169800,169800,169900,170300,170600,170300,169800,168900,167700,166700,166200,165300,164400,163800,163400,163000,163400,164500,165300,165400,166300,168600,171200,172700,173600,173300,171000,168100,166800,167000,166800,165400,163800,162600,161400,161500,162800,164300,165000,165800,166600,166900,167000,167700,168400
