County,State,Value
Judith Basin County,Montana,1.7
Lewis and Clark County,Montana,1.5
Musselshell County,Montana,4.4
Richland County,Montana,0.7
Sweet Grass County,Montana,3.8
Arthur County,Nebraska,0.8
Brown County,Nebraska,2.3
Cedar County,Nebraska,2.3
Dawes County,Nebraska,2.3
Dodge County,Nebraska,1.9
Garden County,Nebraska,3.3
Lamar County,Mississippi,2.3
Holt County,Nebraska,1.3
Knox County,Nebraska,1.4
Madison County,Nebraska,1.8
Merrick County,Nebraska,2.4
Nemaha County,Nebraska,2.7
Phelps County,Nebraska,1.7
Rock County,Nebraska,2.2
Seward County,Nebraska,2
Thomas County,Nebraska,2.6
Wayne County,Nebraska,2
Douglas County,Nevada,2.8
Mineral County,Nevada,2.1
Cheshire County,New Hampshire,1.9
Strafford County,New Hampshire,2.1
Clinton County,Michigan,1.7
Sussex County,New Jersey,1.9
Cibola County,New Mexico,1.3
Lawrence County,Mississippi,1.1
Lee County,Mississippi,2.9
Lincoln County,Mississippi,1.4
Montgomery County,Mississippi,1
Oktibbeha County,Mississippi,2.1
Pontotoc County,Mississippi,1.5
Sharkey County,Mississippi,0.9
Union County,Mississippi,1.6
Washington County,Mississippi,2.2
Adair County,Missouri,2.1
Benton County,Missouri,4.6
Butler County,Missouri,2
Cedar County,Missouri,3.2
Clinton County,Missouri,2.7
Dallas County,Missouri,2.7
Dawson County,Montana,1.7
Henry County,Missouri,3.2
Alexander County,North Carolina,1.6
Anson County,North Carolina,3.5
Ashe County,North Carolina,2.8
Caswell County,North Carolina,1.9
Cleveland County,North Carolina,2.3
Durham County,North Carolina,3.1
Gates County,North Carolina,1.7
Harnett County,North Carolina,2.9
Iredell County,North Carolina,2.9
Lincoln County,North Carolina,2.2
Montgomery County,North Carolina,3
Onslow County,North Carolina,2.1
Person County,North Carolina,2.3
Hayes County,Nebraska,1.4
Swain County,North Carolina,2.8
Union County,North Carolina,2.5
Warren County,North Carolina,2.3
Wilson County,North Carolina,2.7
Burke County,North Dakota,2.8
Dunn County,North Dakota,0.3
Hettinger County,North Dakota,0.8
McLean County,North Dakota,1.5
Pierce County,North Dakota,2.7
Slope County,North Dakota,0.7
Wells County,North Dakota,1.1
Athens County,Ohio,2.3
Champaign County,Ohio,2.3
Mercer County,New Jersey,1.6
Delaware County,Ohio,2
Gallia County,Ohio,2.4
Greene County,Ohio,2.1
Hardin County,Ohio,2.5
Holmes County,Ohio,1
Licking County,Ohio,2.1
Marion County,Ohio,2.5
Morgan County,Ohio,1.5
Paulding County,Ohio,2.2
Ross County,Ohio,2.6
Shelby County,Ohio,2.2
Van Wert County,Ohio,2.7
Alfalfa County,Oklahoma,2.1
Caddo County,Oklahoma,2.4
Franklin County,Missouri,2.5
Creek County,Oklahoma,1.9
Garvin County,Oklahoma,2.1
De Baca County,New Mexico,1.3
DoÃ±a Ana Count,New Mexico,1.8
Mora County,New Mexico,1.1
San Miguel County,New Mexico,1.4
Valencia County,New Mexico,2.7
Cattaraugus County,New York,2
Columbia County,New York,2.4
Essex County,New York,2.7
Montgomery County,New York,2.5
Ontario County,New York,1.6
Rockingham County,North Carolina,2.4
Schoharie County,New York,2.4
Tompkins County,New York,1.3
Wyoming County,New York,1.7
Berks County,Pennsylvania,1.7
Butler County,Pennsylvania,1.7
Carbon County,Pennsylvania,2.8
Columbia County,Pennsylvania,1.4
Forest County,Pennsylvania,3.5
Fulton County,Pennsylvania,1.7
Lebanon County,Pennsylvania,1.6
Lycoming County,Pennsylvania,1.2
Perry County,Pennsylvania,1.4
Tioga County,Pennsylvania,1.3
Wyoming County,Pennsylvania,0.9
Coshocton County,Ohio,1.8
Cherokee County,South Carolina,2
Dillon County,South Carolina,1.9
Greenville County,South Carolina,3
Hampton County,South Carolina,1.8
McCormick County,South Carolina,2.3
Pickens County,South Carolina,2.4
Aurora County,South Dakota,0.9
Brown County,South Dakota,1.4
Charles Mix County,South Dakota,1.4
Edmunds County,South Dakota,1.1
Hamlin County,South Dakota,1.5
Hughes County,South Dakota,1.2
Lake County,South Dakota,2.1
Marshall County,South Dakota,1.5
Sully County,South Dakota,1.6
Anderson County,Tennessee,2.3
Bedford County,Tennessee,2.2
Bledsoe County,Tennessee,1.9
Bradley County,Tennessee,2.3
Chester County,Tennessee,2.4
Crockett County,Tennessee,2
Fayette County,Tennessee,2.5
Grainger County,Tennessee,2.3
Hancock County,Tennessee,1.9
Hickman County,Tennessee,2.5
Lawrence County,Tennessee,1.9
Madison County,Tennessee,2.6
Moore County,Tennessee,1.6
Overton County,Tennessee,1.5
Roane County,Tennessee,2.4
Rensselaer County,New York,1.6
Trousdale County,Tennessee,2.1
Washington County,Tennessee,3
Harmon County,Oklahoma,1.9
Haskell County,Oklahoma,1.6
Johnston County,Oklahoma,1.6
Kiowa County,Oklahoma,1.3
Major County,Oklahoma,1.8
Noble County,Oklahoma,2.1
Ottawa County,Oklahoma,2
Seminole County,Oklahoma,2.3
Tillman County,Oklahoma,2.6
Columbia County,Oregon,2.2
Grant County,Oregon,2.1
Providence County,Rhode Island,2.1
Union County,Oregon,1.8
Bedford County,Pennsylvania,1.7
Glasscock County,Texas,1.3
Goliad County,Texas,0.5
Gregg County,Texas,1.6
Guadalupe County,Texas,2.4
Hartley County,Texas,2.5
Hays County,Texas,1.8
Hockley County,Texas,1.5
Hunt County,Texas,2.1
Jasper County,Texas,1.7
Karnes County,Texas,1.5
King County,Texas,4.3
Lamb County,Texas,1.1
Leon County,Texas,1.8
Pennington County,South Dakota,2
Smith County,Tennessee,2.6
Madison County,Texas,1.7
Medina County,Texas,1.9
Mitchell County,Texas,2.4
Morris County,Texas,2.1
Nueces County,Texas,2.3
Palo Pinto County,Texas,3.1
Polk County,Texas,3.3
Reeves County,Texas,1.3
San Augustine County,Texas,1.4
Schleicher County,Texas,1.5
Sherman County,Texas,2.1
Tarrant County,Texas,2
Trinity County,Texas,2.3
Walker County,Texas,1.9
Wharton County,Texas,1.7
Cleveland County,Oklahoma,1.9
Marion County,Oregon,2.4
Young County,Texas,2.5
Cache County,Utah,1.7
Garfield County,Utah,2.3
Weakley County,Tennessee,2.3
Williamson County,Tennessee,2.1
Andrews County,Texas,1.7
Bandera County,Texas,3
Bell County,Texas,2.5
Brazos County,Texas,1.7
Callahan County,Texas,2.1
Childress County,Texas,4.8
Coleman County,Texas,3.1
Llano County,Texas,5.5
Crosby County,Texas,2.9
Delta County,Texas,2.6
Duval County,Texas,0.8
Erath County,Texas,2.6
Floyd County,Texas,2.4
Frio County,Texas,1.7
Gillespie County,Texas,2.3
New Kent County,Virginia,1.9
Northumberland County,Virginia,4.1
Rappahannock County,Virginia,2.4
Smyth County,Virginia,1.6
Stafford County,Virginia,1.7
Danville city,Virginia,4.2
Franklin city,Virginia,3.8
Lynchburg city,Virginia,3.4
Wilson County,Texas,1.9
Portsmouth city,Virginia,3.4
Williamsburg city,Virginia,4.3
Chelan County,Washington,2.6
Kitsap County,Washington,2.2
Skamania County,Washington,2
Whitman County,Washington,2.7
Clay County,West Virginia,1.3
Hancock County,West Virginia,2
Lewis County,West Virginia,1.8
Colorado County,Texas,1.7
Pleasants County,West Virginia,1.7
Ritchie County,West Virginia,1.3
Tucker County,West Virginia,2.5
Wirt County,West Virginia,1.8
Burnett County,Wisconsin,4.2
Dane County,Wisconsin,2
Dodge County,Wisconsin,2
Eau Claire County,Wisconsin,1.7
Florence County,Wisconsin,3.1
La Crosse County,Wisconsin,1.6
Lincoln County,Wisconsin,2.1
Menominee County,Wisconsin,0.8
Outagamie County,Wisconsin,1.8
Price County,Wisconsin,3
Shawano County,Wisconsin,2.6
Norton city,Virginia,2
Waupaca County,Wisconsin,2.7
Campbell County,Wyoming,2
Goshen County,Wyoming,2.4
Uinta County,Wyoming,2.3
Aguadilla Municipio,Puerto Rico,2.6
Millard County,Utah,1.8
Rich County,Utah,8.1
Sevier County,Utah,2.2
Wayne County,Utah,1.4
Grand Isle County,Vermont,4
Albemarle County,Virginia,2.3
Amherst County,Virginia,1.6
Botetourt County,Virginia,1.9
Mercer County,West Virginia,1.6
Dinwiddie County,Virginia,1.4
Fluvanna County,Virginia,2.3
Greene County,Virginia,1.8
King and Queen County,Virginia,1.7
Louisa County,Virginia,3.1
Conecuh County,Alabama,1.1
Covington County,Alabama,2.3
DeKalb County,Alabama,2.1
Escambia County,Alabama,2.2
Greene County,Alabama,0.6
Houston County,Alabama,2.4
Washburn County,Wisconsin,3.4
Lauderdale County,Alabama,2.1
Mobile County,Alabama,2.7
Sumter County,Alabama,1.2
Tuscaloosa County,Alabama,2.4
Winston County,Alabama,2.6
Anchorage Municipality,Alaska,1.3
Denali Borough,Alaska,3.6
Skagway Municipality,Alaska,1.6
Carroll County,Virginia,2.3
Alameda County,California,1.8
Barceloneta Municipio,Puerto Rico,3.6
BayamÃ_n Municipi,Puerto Rico,2.2
CanÃ_vanas Municipi,Puerto Rico,3.3
Ciales Municipio,Puerto Rico,1.3
Dorado Municipio,Puerto Rico,3.7
Gurabo Municipio,Puerto Rico,4.2
Juncos Municipio,Puerto Rico,2.9
Las Piedras Municipio,Puerto Rico,3.5
Moca Municipio,Puerto Rico,1.2
PeÃ±uelas Municipi,Puerto Rico,2.2
Salinas Municipio,Puerto Rico,2.4
Lamar County,Alabama,1.1
Villalba Municipio,Puerto Rico,0.6
Barbour County,Alabama,1.9
Butler County,Alabama,2.4
Cherokee County,Alabama,2.8
Marin County,California,1.3
Monterey County,California,2.5
Haines Borough,Alaska,2.1
Washington County,Arkansas,3.7
Sacramento County,California,2.5
San Bernardino County,California,3
Trujillo Alto Municipio,Puerto Rico,2.6
Charlotte County,Florida,5.4
Dixie County,Florida,4
Escambia County,Florida,3
Franklin County,Florida,8.5
Placer County,California,2.4
San Mateo County,California,1.3
Sonoma County,California,1.9
Ventura County,California,1.4
Cheyenne County,Colorado,2
Costilla County,Colorado,1.8
San Luis Obispo County,California,2.1
Lassen County,California,3.6
Los Angeles County,California,1.7
Hillsborough County,Florida,3.2
Logan County,Colorado,2.4
Montezuma County,Colorado,2.2
Park County,Colorado,4.5
Prowers County,Colorado,2.9
Routt County,Colorado,4.8
Sedgwick County,Colorado,2.5
Yuma County,Colorado,1.7
Arapahoe County,Colorado,2.2
Eagle County,Colorado,3.9
Garfield County,Colorado,3
Jackson County,Colorado,4.6
Fresno County,California,2.4
Humboldt County,California,1.5
New Haven County,Connecticut,1.8
Kent County,Delaware,2.6
New Castle County,Delaware,1.7
Bay County,Florida,4.2
Angelina County,Texas,1.5
Aransas County,Texas,4.1
Atascosa County,Texas,1.7
Austin County,Texas,2.4
Bailey County,Texas,1.5
Baylor County,Texas,5.1
Bexar County,Texas,1.9
Bosque County,Texas,3
Brewster County,Texas,2.6
Briscoe County,Texas,2.5
Caldwell County,Texas,2
Ohio County,West Virginia,2
Pendleton County,West Virginia,1.5
Pocahontas County,West Virginia,2.6
Randolph County,West Virginia,1.6
Roane County,West Virginia,1.6
Tyler County,West Virginia,1.6
Wetzel County,West Virginia,1.7
Wood County,West Virginia,2
Ashland County,Wisconsin,2.5
Barron County,Wisconsin,2.4
Buffalo County,Wisconsin,1.8
Calumet County,Wisconsin,1.7
Chippewa County,Wisconsin,1.5
Columbia County,Wisconsin,2.5
Crawford County,Wisconsin,2
Hatillo Municipio,Puerto Rico,1.3
Hormigueros Municipio,Puerto Rico,1.6
Isabela Municipio,Puerto Rico,3.9
Jayuya Municipio,Puerto Rico,1.3
Lajas Municipio,Puerto Rico,2
LoÃ_za Municipi,Puerto Rico,1.4
Luquillo Municipio,Puerto Rico,4.7
Maunabo Municipio,Puerto Rico,1.2
Morovis Municipio,Puerto Rico,1.8
Naguabo Municipio,Puerto Rico,2.4
Orocovis Municipio,Puerto Rico,1.5
RincÃ_n Municipi,Puerto Rico,5.6
RÃ_o Grande Municipi,Puerto Rico,3.9
San GermÃ¡n Municipi,Puerto Rico,1.9
San SebastiÃ¡n Municipi,Puerto Rico,2.3
St. Clair County,Illinois,2.7
Warren County,Illinois,2.5
Williamson County,Illinois,2
Bartholomew County,Indiana,2.6
Brown County,Indiana,3.2
Clinton County,Indiana,2.4
Delaware County,Indiana,3
Floyd County,Indiana,2.7
Fountain County,Indiana,2.3
Fulton County,Indiana,2.6
Grant County,Indiana,2.5
Hendricks County,Indiana,1.9
Jasper County,Indiana,2.1
LaPorte County,Indiana,2.2
Monroe County,Indiana,2.1
Parke County,Indiana,2.2
Putnam County,Indiana,2.5
Cameron County,Texas,1.8
Carson County,Texas,1.2
Cass County,Texas,2.4
Chambers County,Texas,2
Clay County,Texas,2.2
Collingsworth County,Texas,1.4
Comal County,Texas,2.2
Crockett County,Texas,1.3
Culberson County,Texas,1.2
Dallas County,Texas,2.3
Douglas County,Wisconsin,1.9
Forest County,Wisconsin,3.6
Green County,Wisconsin,1.7
Jefferson County,Wisconsin,2.1
Juneau County,Wisconsin,3.6
Kewaunee County,Wisconsin,2.4
Marathon County,Wisconsin,2.2
Page County,Virginia,3.3
Toa Baja Municipio,Puerto Rico,1.5
Utuado Municipio,Puerto Rico,2.1
Vega Alta Municipio,Puerto Rico,3.6
Yabucoa Municipio,Puerto Rico,1.1
Yauco Municipio,Puerto Rico,3
Baldwin County,Alabama,5
Clay County,Alabama,1.9
Crenshaw County,Alabama,1.5
Fayette County,Alabama,1.9
Jefferson County,Alabama,3.4
Marengo County,Alabama,1.5
Morgan County,Alabama,2.1
St. Clair County,Alabama,2.3
Scott County,Indiana,2.5
Sullivan County,Indiana,2.6
Vigo County,Indiana,2.4
Appanoose County,Iowa,2.4
Buena Vista County,Iowa,1.5
Cass County,Iowa,1.9
Glynn County,Georgia,4.6
Greene County,Georgia,5.6
Haralson County,Georgia,3
Houston County,Georgia,2.7
Jefferson County,Georgia,2
Long County,Georgia,2.2
Macon County,Georgia,2.2
Monroe County,Georgia,1.8
Oconee County,Georgia,2.3
Pickens County,Georgia,3.8
Deaf Smith County,Texas,1.6
Denton County,Texas,1.8
Dickens County,Texas,1.4
Donley County,Texas,3
Eastland County,Texas,3.3
Ellis County,Texas,1.9
Falls County,Texas,2
Fisher County,Texas,3.6
Foard County,Texas,3.4
Freestone County,Texas,1.8
Northampton County,Virginia,4.2
Nottoway County,Virginia,2.1
Orange County,Virginia,2.9
Pittsylvania County,Virginia,1.9
Prince George County,Virginia,1.4
Marinette County,Wisconsin,3
Oneida County,Wisconsin,3.8
Ozaukee County,Wisconsin,1.8
Pepin County,Wisconsin,2
Pierce County,Wisconsin,1.9
Portage County,Wisconsin,1.3
Racine County,Wisconsin,2.3
Richland County,Wisconsin,2.5
Sauk County,Wisconsin,3
Sawyer County,Wisconsin,3.9
Washington County,Alabama,0.9
Fairbanks North Star Borough,Alaska,2.3
Southeast Fairbanks Census Area,Alaska,2.3
Yell County,Arkansas,2.3
Colusa County,California,2.2
Inyo County,California,1.7
Merced County,California,3.2
Plumas County,California,4.7
San Joaquin County,California,2.8
Sierra County,California,3
Putnam County,Georgia,5.1
Schley County,Georgia,2.6
Stewart County,Georgia,2.9
Telfair County,Georgia,2.7
Treutlen County,Georgia,0.9
Walton County,Georgia,3.5
Clark County,Kansas,1.9
Coffey County,Kansas,2.2
Comanche County,Kansas,2.6
Douglas County,Kansas,2.1
Finney County,Kansas,1.1
Gray County,Kansas,1.3
Haskell County,Kansas,0.5
Kearny County,Kansas,0.9
Lane County,Kansas,1
Lyon County,Kansas,2.1
Mitchell County,Kansas,1.6
Neosho County,Kansas,2.1
Osage County,Kansas,2.3
Pratt County,Kansas,1.7
Richmond County,Virginia,2.4
Roanoke County,Virginia,2
Rockingham County,Virginia,1.8
Shenandoah County,Virginia,3.2
Surry County,Virginia,1.7
Sussex County,Virginia,1.9
Washington County,Virginia,1.6
Westmoreland County,Virginia,3.8
York County,Virginia,2.2
Chesapeake city,Virginia,1.9
Covington city,Virginia,2.3
Fairfax city,Virginia,1.3
Sheboygan County,Wisconsin,2.2
Taylor County,Wisconsin,1.9
Walworth County,Wisconsin,3.3
Waukesha County,Wisconsin,1.4
Waushara County,Wisconsin,3
Albany County,Wyoming,1.6
Carbon County,Wyoming,3.4
Fremont County,Wyoming,1.5
Johnson County,Wyoming,1.8
Lincoln County,Wyoming,4.2
Sublette County,Wyoming,2.4
Tulare County,California,2.4
Bent County,Colorado,2.2
Clear Creek County,Colorado,2.9
Custer County,Colorado,4.7
El Paso County,Colorado,2.3
Grand County,Colorado,8.8
Hinsdale County,Colorado,6.7
Jefferson County,Colorado,1.5
Kit Carson County,Colorado,1.8
Mineral County,Colorado,4.8
Otero County,Colorado,2.6
Rio Grande County,Colorado,3.3
Summit County,Colorado,5
Litchfield County,Connecticut,2
Bradford County,Florida,2.6
Rice County,Kansas,2.6
Saline County,Kansas,1.6
Sheridan County,Kansas,0.6
Sumner County,Kansas,2.2
Wyandotte County,Kansas,3.4
Anderson County,Kentucky,2.6
Ballard County,Kentucky,1.5
Boyd County,Kentucky,2.2
Campbell County,Kentucky,2.7
Clark County,Kentucky,2.5
Crittenden County,Kentucky,1.7
Floyd County,Kentucky,1.5
Green County,Kentucky,2
Hardin County,Kentucky,2.6
Jessamine County,Kentucky,3.1
Larue County,Kentucky,1.9
Lincoln County,Kentucky,1.9
Prince William County,Virginia,1.6
Galax city,Virginia,3.7
Lexington city,Virginia,4.2
Manassas city,Virginia,1.4
Manassas Park city,Virginia,2.7
Norfolk city,Virginia,3.8
Petersburg city,Virginia,4.4
Radford city,Virginia,3.4
Staunton city,Virginia,3.9
Virginia Beach city,Virginia,2.1
Winchester city,Virginia,2.9
Benton County,Washington,1.3
Clark County,Washington,2.1
Sweetwater County,Wyoming,2.8
Teton County,Wyoming,2.6
Adjuntas Municipio,Puerto Rico,0.8
Aguas Buenas Municipio,Puerto Rico,1
Arroyo Municipio,Puerto Rico,2.1
Sanpete County,Utah,1.8
Summit County,Utah,5.1
Uintah County,Utah,3.7
Washington County,Utah,4.3
Bennington County,Vermont,2.3
Chittenden County,Vermont,1.4
Franklin County,Vermont,2
Clay County,Florida,2.9
DeSoto County,Florida,3.3
Gadsden County,Florida,2.2
Hamilton County,Florida,2.4
Leon County,Florida,2.7
Manatee County,Florida,4.5
Martin County,Florida,3.6
Pasco County,Florida,3.6
Seminole County,Florida,3
Walton County,Florida,6.1
Ben Hill County,Georgia,3
Bryan County,Georgia,2.7
McCreary County,Kentucky,1.5
Marshall County,Kentucky,2.2
Menifee County,Kentucky,3.9
Nicholas County,Kentucky,2.7
Oldham County,Kentucky,2.5
Owsley County,Kentucky,1
Pulaski County,Kentucky,2.6
Scott County,Kentucky,4.7
Warren County,Kentucky,2
Wolfe County,Kentucky,1.1
Assumption Parish,Louisiana,0.7
Caldwell Parish,Louisiana,1.5
East Baton Rouge Parish,Louisiana,1.7
Evangeline Parish,Louisiana,1
La Salle Parish,Louisiana,1.4
Natchitoches Parish,Louisiana,1
Columbia County,Washington,1.9
Douglas County,Washington,1.9
Garfield County,Washington,1.6
Island County,Washington,3
Jefferson County,Washington,3.3
Kittitas County,Washington,3.2
Klickitat County,Washington,2
Lamoille County,Vermont,1.8
Orange County,Vermont,1.9
Washington County,Vermont,1.5
Windham County,Vermont,2.1
Alleghany County,Virginia,1.8
Appomattox County,Virginia,2.1
Arlington County,Virginia,1.4
Augusta County,Virginia,1.8
Bland County,Virginia,2.2
Brunswick County,Virginia,1.8
Campbell County,Virginia,1.9
Charles City County,Virginia,1.1
Catoosa County,Georgia,2.5
Clinch County,Georgia,1.2
Dade County,Georgia,2.3
Dooly County,Georgia,2.3
Early County,Georgia,1.3
Forsyth County,Georgia,2.8
Apache County,Arizona,1.3
Gila County,Arizona,4.1
Pima County,Arizona,2.9
Bradley County,Arkansas,1.3
Cleburne County,Arkansas,2.5
Cross County,Arkansas,2.4
Dallas County,Arkansas,1.8
Red River Parish,Louisiana,0.6
St. Tammany Parish,Louisiana,2.4
Clay County,Iowa,1.7
Clayton County,Iowa,1.9
Dallas County,Iowa,3
Des Moines County,Iowa,1.9
Greene County,Iowa,2.4
Hancock County,Iowa,2.5
Humboldt County,Iowa,2.1
Jasper County,Iowa,2.7
Louisa County,Iowa,2
Mitchell County,Iowa,1.4
Palo Alto County,Iowa,2.1
Poweshiek County,Iowa,2.1
Shelby County,Iowa,2
Wapello County,Iowa,2.2
Webster County,Iowa,2.6
Wright County,Iowa,2.8
Pacific County,Washington,3.8
Pend Oreille County,Washington,2.5
Skagit County,Washington,2.6
Stevens County,Washington,2.2
Thurston County,Washington,2.4
Walla Walla County,Washington,2
Charlotte County,Virginia,2.3
Chesterfield County,Virginia,1.9
Craig County,Virginia,1.7
Dickenson County,Virginia,1
Fauquier County,Virginia,1.6
Franklin County,Virginia,3.2
Frederick County,Virginia,2.2
Gloucester County,Virginia,1.9
Greensville County,Virginia,1
Henry County,Virginia,2.4
James City County,Virginia,2.3
Greene County,Arkansas,1.7
Izard County,Arkansas,2.8
Lincoln County,Arkansas,1.2
Monroe County,Arkansas,2.2
Pike County,Arkansas,1.7
Prairie County,Arkansas,1.1
Sharp County,Arkansas,4
Webster County,Georgia,1.7
White County,Georgia,5
Wilcox County,Georgia,0.9
Kalawao County,Hawaii,0
Bannock County,Idaho,2.3
Canyon County,Idaho,4
Elmore County,Idaho,3.5
Brown County,Kansas,3.4
Cheyenne County,Kansas,2.2
Gratiot County,Michigan,2.2
Houghton County,Michigan,2.7
Ingham County,Michigan,2.9
Iosco County,Michigan,4.8
Lapeer County,Michigan,2.9
Mecosta County,Michigan,3.7
Montcalm County,Michigan,2.9
Ogemaw County,Michigan,3.8
Oscoda County,Michigan,5
Saginaw County,Michigan,2.4
Van Buren County,Michigan,3
Becker County,Minnesota,2.2
Brown County,Minnesota,1.2
Clay County,Minnesota,2
Freeborn County,Minnesota,2.2
Navajo County,Arizona,4.3
Santa Cruz County,Arizona,3.5
Yavapai County,Arizona,4.1
Baxter County,Arkansas,3.3
Benton County,Arkansas,4
Chicot County,Arkansas,1.1
Cleveland County,Arkansas,0.7
Craighead County,Arkansas,2.1
Christian County,Illinois,2.1
Clinton County,Illinois,1.4
Clark County,Nevada,6.2
Lander County,Nevada,2.6
Lyon County,Nevada,4.6
Nye County,Nevada,4.3
Washoe County,Nevada,3.3
Carroll County,New Hampshire,3.5
McIntosh County,North Dakota,1.5
Morton County,North Dakota,1.2
Oliver County,North Dakota,0.9
Ramsey County,North Dakota,0.9
Sioux County,North Dakota,0.6
Ward County,North Dakota,1.2
Williams County,North Dakota,0.6
Ashtabula County,Ohio,2.9
Northumberland County,Pennsylvania,1.8
Schuylkill County,Pennsylvania,2.4
Union County,Pennsylvania,1.6
Westmoreland County,Pennsylvania,2
Bristol County,Rhode Island,1.5
La Paz County,Arizona,4.9
Cook County,Illinois,3
Anderson County,South Carolina,3.1
Beaufort County,South Carolina,4.1
Coos County,New Hampshire,3.8
Dorchester County,South Carolina,2.7
Florence County,South Carolina,2.4
Georgetown County,South Carolina,3.1
Lee County,South Carolina,1.7
Marion County,South Carolina,2
Oconee County,South Carolina,3.1
Clermont County,Ohio,2.1
York County,South Carolina,2.4
Bon Homme County,South Dakota,1.9
Buffalo County,South Dakota,0
Campbell County,South Dakota,0.3
Corson County,South Dakota,0.5
Deuel County,South Dakota,2
Grant County,South Dakota,2.3
Gregory County,South Dakota,1
Lawrence County,South Dakota,2.5
Washington County,Rhode Island,2.2
McPherson County,South Dakota,1.8
Minnehaha County,South Dakota,1.5
Perkins County,South Dakota,2.4
Roberts County,South Dakota,1.3
Tripp County,South Dakota,1.1
Yankton County,South Dakota,1.7
Campbell County,Tennessee,2.7
Charleston County,South Carolina,3.2
Cumberland County,Tennessee,3.4
Dickson County,Tennessee,2.4
Dyer County,Tennessee,2
Giles County,Tennessee,2.6
Hamilton County,Tennessee,3.1
Hardin County,Tennessee,3.3
Henry County,Tennessee,2.3
Jefferson County,Tennessee,3.4
Johnson County,Tennessee,2.3
Union County,South Carolina,2
McMinn County,Tennessee,2.8
Marion County,Tennessee,2
Meigs County,Tennessee,2.7
Monroe County,Tennessee,2.7
Perry County,Tennessee,2.8
Putnam County,Tennessee,2.2
Robertson County,Tennessee,2
Sequatchie County,Tennessee,2.8
Shelby County,Tennessee,2.8
Sullivan County,Tennessee,2.6
Wayne County,Tennessee,2.1
Lincoln County,South Dakota,2.2
Kay County,Oklahoma,2.9
Le Flore County,Oklahoma,1.6
McCurtain County,Oklahoma,1.4
Murray County,Oklahoma,2.7
Nowata County,Oklahoma,2
Okmulgee County,Oklahoma,2.3
Osage County,Oklahoma,2.1
Rogers County,Oklahoma,2.3
Stephens County,Oklahoma,2.2
Cocke County,Tennessee,2.1
Woods County,Oklahoma,2.6
Baker County,Oregon,2.9
Clatsop County,Oregon,3.6
Curry County,Oregon,4
San Patricio County,Texas,2.7
Lauderdale County,Tennessee,3.4
Taylor County,Texas,1.9
Terrell County,Texas,1.9
Tyler County,Texas,2.2
Val Verde County,Texas,1.8
Jackson County,Oregon,2.7
Klamath County,Oregon,3.4
Lane County,Oregon,2
Linn County,Oregon,2.5
Morrow County,Oregon,1.9
Jackson County,Oklahoma,2.7
Tillamook County,Oregon,4
Wallowa County,Oregon,2.7
Jefferson County,Texas,1.8
Kendall County,Texas,1.9
Kenedy County,Texas,0
Texas County,Oklahoma,1.1
Liberty County,Texas,1.6
Lipscomb County,Texas,1.3
Webb County,Texas,1.9
Wilbarger County,Texas,2.9
Winkler County,Texas,1.3
Yoakum County,Texas,1.3
Beaver County,Utah,3.2
Box Elder County,Utah,1.5
Emery County,Utah,1
Kane County,Utah,5.5
Yamhill County,Oregon,2.4
Allegheny County,Pennsylvania,2.1
Grayson County,Texas,2.6
Hardeman County,Texas,3.5
Harris County,Texas,2.3
Hood County,Texas,3.3
Houston County,Texas,2.1
Hudspeth County,Texas,0.4
Multnomah County,Oregon,2.5
Matagorda County,Texas,2.9
Montague County,Texas,2.8
Newton County,Texas,1.5
Parmer County,Texas,1.2
Pecos County,Texas,1.3
Reagan County,Texas,1.4
Red River County,Texas,2
Hancock County,Indiana,2
Lamar County,Texas,1.7
Jefferson County,Indiana,2.7
Knox County,Indiana,2.2
Lake County,Indiana,2.3
Miami County,Indiana,2.4
Morgan County,Indiana,2
Orange County,Indiana,2.9
Perry County,Indiana,2.9
Pike County,Kentucky,1.2
Russell County,Kentucky,2
Simpson County,Kentucky,2.5
Trimble County,Kentucky,2
Iron County,Utah,4.1
Martin County,Texas,0.3
Acadia Parish,Louisiana,1.3
Avoyelles Parish,Louisiana,1.3
Bossier Parish,Louisiana,1.7
Caddo Parish,Louisiana,1.4
Cook County,Minnesota,2
Goodhue County,Minnesota,2.5
Starr County,Texas,0.9
Harrison County,Indiana,1.7
Jackson County,Minnesota,1.8
Lake County,Minnesota,2.9
Marshall County,Minnesota,1.6
Cheboygan County,Michigan,4.5
Rush County,Indiana,2.3
St. Joseph County,Indiana,2.8
Spencer County,Indiana,2.1
Tippecanoe County,Indiana,3.1
Union County,Kentucky,1.4
Wabash County,Indiana,3.5
Washington County,Indiana,2.6
Wayne County,Indiana,3.5
Allamakee County,Iowa,1.9
Buchanan County,Iowa,1.5
Carroll County,Iowa,1.4
Concordia Parish,Louisiana,1.5
East Feliciana Parish,Louisiana,1.1
Houston County,Minnesota,1
Lafourche Parish,Louisiana,1.1
Nobles County,Minnesota,1.4
Pine County,Minnesota,2.9
Polk County,Minnesota,1.3
Rock County,Minnesota,2.1
Vanderburgh County,Indiana,2.8
Wabasha County,Minnesota,2
Washington County,Minnesota,1.4
Grand Traverse County,Michigan,2.7
Mississippi County,Missouri,2.5
Iberia Parish,Louisiana,1.3
Nodaway County,Missouri,1.8
Hancock County,Georgia,4.3
Hart County,Georgia,3.7
Irwin County,Georgia,1.4
Jeff Davis County,Georgia,1.3
