County,State,Value
Lyon County,Kentucky,0.3
McCracken County,Kentucky,0.8
McLean County,Kentucky,0.1
Marion County,Kentucky,0.6
Mason County,Kentucky,0.6
Otsego County,Michigan,0.4
Ottawa County,Michigan,2.6
Presque Isle County,Michigan,0.3
St. Clair County,Michigan,0.5
St. Joseph County,Michigan,0.7
Tuscola County,Michigan,0.3
Wayne County,Michigan,2.5
Aitkin County,Minnesota,0.2
Beltrami County,Minnesota,0.7
Blue Earth County,Minnesota,2
Carlton County,Minnesota,0.5
Worcester County,Massachusetts,4
Alger County,Michigan,0.3
Allegan County,Michigan,0.6
Bay County,Michigan,0.5
Benzie County,Michigan,0.3
Ravalli County,Montana,0.5
Saunders County,Nebraska,0.4
Scotts Bluff County,Nebraska,0.6
Sheridan County,Nebraska,0.3
Thayer County,Nebraska,0.3
Thurston County,Nebraska,0.1
Webster County,Nebraska,0.3
York County,Nebraska,0.4
Elko County,Nevada,0.9
Esmeralda County,Nevada,0.4
Humboldt County,Nevada,0.7
Lincoln County,Nevada,0.7
Storey County,Nevada,1.6
Falls Church city,Virginia,9.4
Hancock County,Kentucky,0.2
Mercer County,Kentucky,0.4
Belknap County,New Hampshire,1.2
Grafton County,New Hampshire,3
Hillsborough County,New Hampshire,3.2
Rockingham County,New Hampshire,1.7
Atlantic County,New Jersey,7.5
Cape May County,New Jersey,0.9
Essex County,New Jersey,4.6
Cass County,Minnesota,0.3
Hunterdon County,New Jersey,3.3
Morris County,New Jersey,9
Ocean County,New Jersey,1.7
Salem County,New Jersey,0.8
Union County,New Jersey,4.6
Catron County,New Mexico,0.2
Colfax County,New Mexico,0.4
Lowndes County,Mississippi,0.7
Madison County,Mississippi,2.1
Monroe County,Mississippi,0.2
Newton County,Mississippi,0.2
Pearl River County,Mississippi,0.4
Pike County,Mississippi,0.6
Prentiss County,Mississippi,0.1
Rankin County,Mississippi,1.1
Scott County,Mississippi,0.2
Simpson County,Mississippi,0.3
Smith County,Mississippi,0.1
Sunflower County,Mississippi,0.3
Tallahatchie County,Mississippi,0.8
Tippah County,Mississippi,0.2
Tishomingo County,Mississippi,0.1
Walthall County,Mississippi,0.2
Wayne County,Mississippi,0.2
Wilkinson County,Mississippi,0
Yalobusha County,Mississippi,0.2
Andrew County,Missouri,0.4
Carson City,Nevada,2.1
Barton County,Missouri,0.2
Bates County,Missouri,0.2
Buchanan County,Missouri,0.8
Callaway County,Missouri,0.6
Carroll County,Missouri,0.1
Chariton County,Missouri,0.1
Clay County,Missouri,2.1
Cole County,Missouri,1.3
Dade County,Missouri,0.3
Daviess County,Missouri,0.1
Douglas County,Missouri,0.2
Gasconade County,Missouri,0.3
Gentry County,Missouri,0.3
Grundy County,Missouri,0.4
Hickory County,Missouri,0.2
Hudson County,New Jersey,13.4
Beaufort County,North Carolina,0.3
Brunswick County,North Carolina,0.5
Burke County,North Carolina,3.5
Camden County,North Carolina,1.5
Catawba County,North Carolina,3.5
Chatham County,North Carolina,1.1
Cherokee County,North Carolina,0.5
Chowan County,North Carolina,0.4
Craven County,North Carolina,2
Davie County,North Carolina,0.6
Norton County,Kansas,0.5
Panola County,Mississippi,0.2
Edgecombe County,North Carolina,0.2
Franklin County,North Carolina,0.5
Gaston County,North Carolina,1.2
Granville County,North Carolina,0.5
Halifax County,North Carolina,0.7
Haywood County,North Carolina,0.4
Hoke County,North Carolina,1
Jackson County,North Carolina,0.9
Johnston County,North Carolina,0.6
Lee County,North Carolina,0.8
Lenoir County,North Carolina,0.4
McDowell County,North Carolina,0.8
Mecklenburg County,North Carolina,4.6
New Hanover County,North Carolina,1.2
Barry County,Missouri,1.3
Orange County,North Carolina,6.7
Pasquotank County,North Carolina,1.1
Perquimans County,North Carolina,0.3
Pitt County,North Carolina,1.6
Richmond County,North Carolina,0.9
Rowan County,North Carolina,1
Stanly County,North Carolina,1.8
Stokes County,North Carolina,0.3
Surry County,North Carolina,0.5
Tyrrell County,North Carolina,1.8
Wayne County,North Carolina,1.2
Wilkes County,North Carolina,0.4
Yancey County,North Carolina,0.2
Avery County,North Carolina,0.3
Bottineau County,North Dakota,0.2
Bowman County,North Dakota,0.1
Burleigh County,North Dakota,0.5
Dickey County,North Dakota,0.4
Eddy County,North Dakota,0.3
Emmons County,North Dakota,0.2
Grant County,North Dakota,0.1
Griggs County,North Dakota,0.2
Logan County,North Dakota,0.3
McKenzie County,North Dakota,0.3
Mercer County,North Dakota,0.3
Nelson County,North Dakota,0.1
Renville County,North Dakota,0.2
Duplin County,North Carolina,0.3
Sargent County,North Dakota,0.2
Sheridan County,North Dakota,0.2
Stark County,North Dakota,1.2
Stutsman County,North Dakota,0.5
Traill County,North Dakota,0.3
Walsh County,North Dakota,0.3
Adams County,Ohio,0.1
Ashland County,Ohio,0.5
Belmont County,Ohio,0.4
Butler County,Ohio,2.4
Carroll County,Ohio,0.2
Clark County,Ohio,0.6
Columbiana County,Ohio,0.3
Crawford County,Ohio,0.4
Northampton County,North Carolina,0.2
Darke County,Ohio,0.3
Fairfield County,Ohio,1.1
Franklin County,Ohio,3.9
Fulton County,Ohio,0.4
Harrison County,Ohio,0.1
Highland County,Ohio,0.2
Huron County,Ohio,0.3
Jackson County,Ohio,0.3
Lawrence County,Ohio,0.4
Lorain County,Ohio,0.9
Mahoning County,Ohio,0.7
Medina County,Ohio,1
Mercer County,Ohio,0.4
Benson County,North Dakota,0
Montgomery County,Ohio,1.7
Morrow County,Ohio,0.3
Perry County,Ohio,0.1
Pickaway County,Ohio,0.4
Portage County,Ohio,1.4
Preble County,Ohio,0.4
Richland County,Ohio,0.6
Sandusky County,Ohio,0.3
Stark County,Ohio,0.7
Summit County,Ohio,2.2
Union County,Ohio,2.7
Vinton County,Ohio,0.2
Williams County,Ohio,0.6
Wyandot County,Ohio,0.6
Atoka County,Oklahoma,0.4
Blaine County,Oklahoma,0.2
Bryan County,Oklahoma,0.5
Canadian County,Oklahoma,3
Cherokee County,Oklahoma,0.6
Cimarron County,Oklahoma,0.3
Cotton County,Oklahoma,0.2
Dewey County,Oklahoma,0.7
Grady County,Oklahoma,0.4
Harding County,New Mexico,0
Hidalgo County,New Mexico,0.5
Los Alamos County,New Mexico,6
Luna County,New Mexico,0.5
Otero County,New Mexico,1.2
Rio Arriba County,New Mexico,0.4
Roosevelt County,New Mexico,0.9
San Juan County,New Mexico,0.4
Santa Fe County,New Mexico,1.2
Sierra County,New Mexico,0.4
Torrance County,New Mexico,0.4
Albany County,New York,4.8
Broome County,New York,3.5
Cayuga County,New York,0.5
Chemung County,New York,1.2
Clinton County,New York,1.1
Cortland County,New York,0.8
Dutchess County,New York,3.5
Monroe County,Ohio,0.1
Franklin County,New York,0.4
Fulton County,New York,0.6
Greene County,New York,0.8
Hamilton County,New York,0.5
Kings County,New York,10.5
Livingston County,New York,1.2
Monroe County,New York,3.3
Nassau County,New York,7.6
Niagara County,New York,0.8
Orange County,New York,2.4
Orleans County,New York,0.4
Quay County,New Mexico,1
Putnam County,New York,1.9
Rockland County,New York,6.2
St. Lawrence County,New York,1
Schuyler County,New York,0.3
Suffolk County,New York,3.4
Tioga County,New York,0.7
Ulster County,New York,1.7
Wayne County,New York,0.5
Richland County,North Dakota,0.5
Bucks County,Pennsylvania,3.8
Cameron County,Pennsylvania,0.3
Clinton County,Pennsylvania,0.5
Cumberland County,Pennsylvania,3
Delaware County,Pennsylvania,4.7
Erie County,Pennsylvania,1.1
Fayette County,Pennsylvania,0.3
Greene County,Pennsylvania,0.3
Huntingdon County,Pennsylvania,0.4
Juniata County,Pennsylvania,0.3
Oswego County,New York,0.6
Lawrence County,Pennsylvania,0.4
Luzerne County,Pennsylvania,1
Monroe County,Pennsylvania,2.1
Montgomery County,Pennsylvania,6.4
Philadelphia County,Pennsylvania,6.3
Pike County,Pennsylvania,1
Snyder County,Pennsylvania,0.5
Somerset County,Pennsylvania,0.3
Susquehanna County,Pennsylvania,0.3
Venango County,Pennsylvania,0.4
Westchester County,New York,5.4
Wayne County,Pennsylvania,0.5
York County,Pennsylvania,1.2
Kent County,Rhode Island,2
Newport County,Rhode Island,1.6
Abbeville County,South Carolina,0.3
Aiken County,South Carolina,0.8
Barnwell County,South Carolina,0.6
Lancaster County,Pennsylvania,1.9
Chester County,South Carolina,0.3
Chesterfield County,South Carolina,0.4
Colleton County,South Carolina,0.3
Darlington County,South Carolina,0.3
Edgefield County,South Carolina,0.4
Jasper County,South Carolina,0.7
Kershaw County,South Carolina,0.5
Lancaster County,South Carolina,0.6
Lexington County,South Carolina,1.4
Marlboro County,South Carolina,0.3
Orangeburg County,South Carolina,0.8
Washington County,Pennsylvania,0.6
Saluda County,South Carolina,0.2
Sumter County,South Carolina,1.1
Williamsburg County,South Carolina,0.4
Bennett County,South Dakota,0.4
Brookings County,South Dakota,2.7
Butte County,South Dakota,0.2
Clark County,South Dakota,0.1
Clay County,South Dakota,1.7
Custer County,South Dakota,0.4
Day County,South Dakota,0.2
Douglas County,South Dakota,0.1
Fall River County,South Dakota,0.4
Haakon County,South Dakota,0.4
Hanson County,South Dakota,0.3
Calhoun County,South Carolina,0.2
Hutchinson County,South Dakota,0.2
Hyde County,South Dakota,0.2
Jerauld County,South Dakota,0.2
Jones County,South Dakota,0
Lyman County,South Dakota,0.3
Meade County,South Dakota,0.6
Mellette County,South Dakota,0.2
Moody County,South Dakota,1.1
Sanborn County,South Dakota,0.2
Shannon County,South Dakota,0.1
Stanley County,South Dakota,0.1
Todd County,South Dakota,0.2
Union County,South Dakota,0.9
Ziebach County,South Dakota,0.1
Richland County,South Carolina,2.2
Carter County,Tennessee,0.3
Cheatham County,Tennessee,0.4
Claiborne County,Tennessee,0.5
Coffee County,Tennessee,0.9
Davidson County,Tennessee,3
DeKalb County,Tennessee,0.3
Fentress County,Tennessee,0.2
Gibson County,Tennessee,0.2
Greene County,Tennessee,0.4
Grundy County,Tennessee,0.2
Hardeman County,Tennessee,0.5
Haywood County,Tennessee,0.1
Henderson County,Tennessee,0.3
Houston County,Tennessee,0.3
Jackson County,Tennessee,0.1
Harding County,South Dakota,0.1
Lewis County,Tennessee,0.4
Lincoln County,Tennessee,0.4
McNairy County,Tennessee,0.2
Macon County,Tennessee,0.2
Maury County,Tennessee,0.6
Montgomery County,Tennessee,2.1
Obion County,Tennessee,0.2
Pickett County,Tennessee,0.1
Rhea County,Tennessee,0.4
Rutherford County,Tennessee,3
Sevier County,Tennessee,0.9
Stewart County,Tennessee,1
Carroll County,Tennessee,0.2
Unicoi County,Tennessee,0.2
Van Buren County,Tennessee,0.1
Warren County,Tennessee,0.5
Jefferson County,Oklahoma,0.3
Latimer County,Oklahoma,0.3
Logan County,Oklahoma,0.5
Love County,Oklahoma,0.5
McIntosh County,Oklahoma,0.3
Marshall County,Oklahoma,0.2
Muskogee County,Oklahoma,0.6
Okfuskee County,Oklahoma,0.2
Pawnee County,Oklahoma,0.3
Lake County,Tennessee,0.1
Pittsburg County,Oklahoma,0.4
Pottawatomie County,Oklahoma,0.6
Roger Mills County,Oklahoma,0.3
Sequoyah County,Oklahoma,0.5
Tulsa County,Oklahoma,2.3
Wagoner County,Oklahoma,1.4
Washita County,Oklahoma,0.2
Benton County,Oregon,5.2
Clackamas County,Oregon,3.7
Coos County,Oregon,1
Crook County,Oregon,0.5
Tipton County,Tennessee,0.6
Refugio County,Texas,0.4
Robertson County,Texas,0.6
Rusk County,Texas,0.4
San Jacinto County,Texas,0.5
Scurry County,Texas,0.3
Shackelford County,Texas,0.3
Shelby County,Texas,0.3
Smith County,Texas,1.2
Sterling County,Texas,0
Sutton County,Texas,0.2
Swisher County,Texas,0.1
Throckmorton County,Texas,0.4
Tom Green County,Texas,1
Travis County,Texas,5.8
Upton County,Texas,0
Van Zandt County,Texas,0.3
Payne County,Oklahoma,3.5
Gilliam County,Oregon,0.2
Harney County,Oregon,0.5
Hood River County,Oregon,1.4
Josephine County,Oregon,0.8
Lincoln County,Oregon,1.1
Malheur County,Oregon,1.7
Sherman County,Oregon,0.2
Umatilla County,Oregon,0.9
Douglas County,Oregon,1
Jeff Davis County,Texas,0.3
Jim Wells County,Texas,0.4
Jones County,Texas,0.4
Kaufman County,Texas,0.9
Kimble County,Texas,0.4
Kinney County,Texas,0.3
Kleberg County,Texas,2.3
Lampasas County,Texas,1
Lavaca County,Texas,0.3
Lee County,Texas,0.3
Limestone County,Texas,0.4
Victoria County,Texas,1
Waller County,Texas,0.5
Washington County,Texas,1.3
Wheeler County,Texas,0.4
Wichita County,Texas,2
Willacy County,Texas,0.6
Wood County,Texas,0.4
Zapata County,Texas,0.2
Carbon County,Utah,0.6
Daggett County,Utah,0.4
Duchesne County,Utah,0.3
Grand County,Utah,0.8
Juab County,Utah,0.2
Anderson County,Texas,0.5
Wasco County,Oregon,0.8
Washington County,Oregon,8.6
Adams County,Pennsylvania,0.7
Beaver County,Pennsylvania,0.4
Hale County,Texas,0.4
Hamilton County,Texas,0.4
Hardin County,Texas,0.5
Harrison County,Texas,0.5
Hemphill County,Texas,0.5
Henderson County,Texas,0.4
Hidalgo County,Texas,1
Hopkins County,Texas,0.5
Irion County,Texas,0.2
Jack County,Texas,0.3
Jackson County,Texas,0.4
Loving County,Texas,0
Lynn County,Texas,0.1
McCulloch County,Texas,0.4
McMullen County,Texas,0.4
Marion County,Texas,0.5
Maverick County,Texas,0.3
Menard County,Texas,0.1
Milam County,Texas,0.4
Mills County,Texas,0.2
Moore County,Texas,6.1
Motley County,Texas,0
Nacogdoches County,Texas,1.2
Orange County,Texas,1
Panola County,Texas,0.3
Potter County,Texas,4
Presidio County,Texas,1
Real County,Texas,0.1
DeKalb County,Indiana,0.5
Elkhart County,Indiana,1
Fayette County,Indiana,0.3
Greene County,Indiana,0.3
Henry County,Indiana,0.3
Huntington County,Indiana,0.4
Jay County,Indiana,0.4
Johnson County,Indiana,2
LaGrange County,Indiana,0.3
Lawrence County,Indiana,0.5
Marion County,Indiana,2
Marshall County,Indiana,0.5
Montgomery County,Indiana,0.6
Newton County,Indiana,0.3
Owen County,Indiana,0.3
Pike County,Indiana,0.2
Porter County,Indiana,1.2
Monroe County,Kentucky,0.1
Morgan County,Kentucky,0.3
Muhlenberg County,Kentucky,0.1
Pendleton County,Kentucky,0.1
Perry County,Kentucky,0.5
Robertson County,Kentucky,0.1
Rowan County,Kentucky,0.8
Shelby County,Kentucky,0.6
Taylor County,Kentucky,0.5
Todd County,Kentucky,0.1
Washington County,Kentucky,0.3
Wayne County,Kentucky,0.3
Whitley County,Kentucky,0.4
Woodford County,Kentucky,0.5
Ascension Parish,Louisiana,0.9
Beauregard Parish,Louisiana,0.6
Calcasieu Parish,Louisiana,1.1
Chisago County,Minnesota,0.9
Clearwater County,Minnesota,0.2
Crow Wing County,Minnesota,0.4
Dakota County,Minnesota,4.4
Faribault County,Minnesota,0.3
Fillmore County,Minnesota,0.3
Hennepin County,Minnesota,6.2
Isanti County,Minnesota,0.8
Itasca County,Minnesota,0.3
Lake of the Woods County,Minnesota,0.8
Lincoln County,Minnesota,0.2
McLeod County,Minnesota,0.7
Martin County,Minnesota,0.5
Cass County,Michigan,0.6
Charlevoix County,Michigan,0.4
Chippewa County,Michigan,0.6
Delta County,Michigan,0.4
Dickinson County,Michigan,0.5
Emmet County,Michigan,0.5
Posey County,Indiana,0.3
Randolph County,Indiana,0.2
Shelby County,Indiana,0.5
Steuben County,Indiana,0.5
Switzerland County,Indiana,0.2
Union County,Indiana,0.3
Vermillion County,Indiana,0.2
Warren County,Indiana,0.4
White County,Indiana,0.4
Adair County,Iowa,0.3
Adams County,Iowa,0.6
Audubon County,Iowa,0.4
Black Hawk County,Iowa,1.3
Boone County,Iowa,0.3
Butler County,Iowa,0.2
Cedar County,Iowa,0.5
Cameron Parish,Louisiana,0.1
Catahoula Parish,Louisiana,0
De Soto Parish,Louisiana,0.2
East Carroll Parish,Louisiana,0.6
Franklin Parish,Louisiana,0.2
Grant Parish,Louisiana,0.3
Jackson Parish,Louisiana,0.2
Jefferson Parish,Louisiana,3.9
Jefferson Davis Parish,Louisiana,0.2
Lincoln Parish,Louisiana,1.7
Madison Parish,Louisiana,0.2
Morehouse Parish,Louisiana,0.4
Mille Lacs County,Minnesota,0.3
Nicollet County,Minnesota,1.3
Olmsted County,Minnesota,5.4
Pennington County,Minnesota,0.6
Pipestone County,Minnesota,0.7
Red Lake County,Minnesota,0.1
Redwood County,Minnesota,3.2
Rice County,Minnesota,2
Scott County,Minnesota,5.7
Sibley County,Minnesota,0.6
Stearns County,Minnesota,2
Stevens County,Minnesota,1.5
Todd County,Minnesota,0.4
Traverse County,Minnesota,0.1
Wilkin County,Minnesota,0.3
Winona County,Minnesota,2.1
Gogebic County,Michigan,0.2
Jefferson County,Missouri,0.6
Laclede County,Missouri,0.4
Lafayette County,Missouri,0.4
Lewis County,Missouri,0.2
Lincoln County,Missouri,0.4
Livingston County,Missouri,0.3
McDonald County,Missouri,0.8
Maries County,Missouri,0.1
Mercer County,Missouri,0.5
Monroe County,Missouri,0.3
Montgomery County,Missouri,0.3
Newton County,Missouri,1.3
Cerro Gordo County,Iowa,0.9
Chickasaw County,Iowa,0.3
Gwinnett County,Georgia,10.6
Habersham County,Georgia,2.2
Harris County,Georgia,0.9
Henry County,Georgia,2.9
Jasper County,Georgia,0.2
Jenkins County,Georgia,0.4
Lamar County,Georgia,0.4
Lanier County,Georgia,1
Lincoln County,Georgia,0.4
McDuffie County,Georgia,0.3
McIntosh County,Georgia,0.3
Madison County,Georgia,0.6
Mitchell County,Georgia,0.5
Morgan County,Georgia,0.6
Ouachita Parish,Louisiana,0.9
Plaquemines Parish,Louisiana,3.2
Rapides Parish,Louisiana,1.2
Richland Parish,Louisiana,0.3
Sabine Parish,Louisiana,0.2
St. Helena Parish,Louisiana,0.1
St. John the Baptist Parish,Louisiana,0.7
St. Landry Parish,Louisiana,0.4
Sanders County,Montana,0.3
Ottawa County,Kansas,0.1
Yellow Medicine County,Minnesota,0.3
Amite County,Mississippi,0.1
Attala County,Mississippi,0.3
Bolivar County,Mississippi,0.6
Calhoun County,Mississippi,0.1
Claiborne County,Mississippi,0.4
Coahoma County,Mississippi,0.5
Franklin County,Mississippi,0.1
George County,Mississippi,0.2
Grenada County,Mississippi,0.3
Holmes County,Mississippi,0.2
Humphreys County,Mississippi,0.2
Jackson County,Mississippi,2.2
Osage County,Missouri,0.1
Ozark County,Missouri,0.1
Pemiscot County,Missouri,0.2
Phelps County,Missouri,2.9
Polk County,Missouri,0.3
Ralls County,Missouri,0.2
Ray County,Missouri,0.3
Ripley County,Missouri,0.3
St. Francois County,Missouri,0.4
Schuyler County,Missouri,0.2
Scotland County,Missouri,0.2
Stoddard County,Missouri,0.2
Taney County,Missouri,0.7
Warren County,Missouri,0.4
Wayne County,Missouri,0.2
Oglethorpe County,Georgia,0.4
Paulding County,Georgia,0.9
Pierce County,Georgia,0.3
Pike County,Georgia,0.3
Quitman County,Georgia,0.1
Richmond County,Georgia,1.7
Screven County,Georgia,0.4
Stephens County,Georgia,0.7
Talbot County,Georgia,0.1
Taylor County,Georgia,0.6
Thomas County,Georgia,0.7
Turner County,Georgia,0.4
Twiggs County,Georgia,0.2
Union County,Georgia,0.4
Ware County,Georgia,0.8
Wayne County,Georgia,0.5
St. Martin Parish,Louisiana,0.8
Tangipahoa Parish,Louisiana,0.6
Tensas Parish,Louisiana,0.2
Vermilion Parish,Louisiana,2
Vernon Parish,Louisiana,1.8
Davis County,Iowa,0.3
Decatur County,Iowa,0.7
Dubuque County,Iowa,0.9
Fayette County,Iowa,0.5
Franklin County,Iowa,0.3
Grundy County,Iowa,0.2
Guthrie County,Iowa,0.3
Howard County,Iowa,0.3
Jefferson County,Mississippi,0
Jones County,Mississippi,0.4
Lafayette County,Mississippi,2.1
West Feliciana Parish,Louisiana,0.2
Franklin County,Maine,0.4
Knox County,Maine,0.5
Oxford County,Maine,0.6
St. Louis city,Missouri,2.9
Big Horn County,Montana,0.5
Blaine County,Montana,0.1
Carbon County,Montana,0.2
Chouteau County,Montana,0.4
Custer County,Montana,0.3
Deer Lodge County,Montana,0.3
Fergus County,Montana,0.2
Garfield County,Montana,0.1
Granite County,Montana,0.1
Jefferson County,Montana,0.4
Muscogee County,Georgia,2.2
Crawford County,Kansas,1.2
Edwards County,Kansas,0.4
Ellis County,Kansas,1.4
Ellsworth County,Kansas,0.4
Geary County,Kansas,3.2
Grant County,Kansas,0.3
Greenwood County,Kansas,0.3
Harper County,Kansas,0.1
Harvey County,Kansas,0.7
Jefferson County,Kansas,0.2
Johnson County,Kansas,4.2
Labette County,Kansas,0.4
Logan County,Kansas,0.4
McPherson County,Kansas,0.5
Marshall County,Kansas,0.2
Ida County,Iowa,0.3
Jackson County,Iowa,0.2
Jefferson County,Iowa,8.5
Johnson County,Iowa,5.2
Keokuk County,Iowa,0.2
Lucas County,Iowa,0.2
Lyon County,Iowa,0.2
Mahaska County,Iowa,1.1
Mills County,Iowa,0.4
Monroe County,Iowa,0.4
Osceola County,Iowa,0.3
Plymouth County,Iowa,0.5
Polk County,Iowa,3.5
Ringgold County,Iowa,0.3
Sioux County,Iowa,0.8
Tama County,Iowa,0.3
Washington County,Iowa,0.3
Wayne County,Iowa,0.3
Penobscot County,Maine,0.9
Sagadahoc County,Maine,0.8
Waldo County,Maine,0.4
Anne Arundel County,Maryland,3.4
Caroline County,Maryland,0.6
Cecil County,Maryland,1.1
Dorchester County,Maryland,0.9
Frederick County,Maryland,3.8
Garrett County,Maryland,0.3
Liberty County,Montana,0.1
Lincoln County,Montana,0.3
McCone County,Montana,0.1
Park County,Montana,0.3
Phillips County,Montana,0.2
Powell County,Montana,0.5
Roosevelt County,Montana,0.4
Rosebud County,Montana,0.5
Sheridan County,Montana,0.4
Montgomery County,Kansas,0.6
Morton County,Kansas,1.9
Nemaha County,Kansas,0.1
Osborne County,Kansas,0.5
Pottawatomie County,Kansas,0.7
Rawlins County,Kansas,0.2
Riley County,Kansas,4.2
Rush County,Kansas,0.2
Scott County,Kansas,0.5
Shawnee County,Kansas,1.2
Sherman County,Kansas,0.3
Stanton County,Kansas,0.1
Thomas County,Kansas,0.5
Wabaunsee County,Kansas,0.1
Woodson County,Kansas,0.1
Barren County,Kentucky,0.4
Winnebago County,Iowa,0.8
Winneshiek County,Iowa,1.1
Allen County,Kansas,0.5
Anderson County,Kansas,0.5
Barber County,Kansas,0.4
Barton County,Kansas,0.2
Chase County,Kansas,0.3
Chautauqua County,Kansas,0.1
Iron County,Michigan,0.3
Jackson County,Michigan,0.7
Kalkaska County,Michigan,0.2
Keweenaw County,Michigan,0
Lake County,Michigan,0.1
Lenawee County,Michigan,0.5
Luce County,Michigan,0.3
Harford County,Maryland,2.4
Washington County,Maryland,1.4
Worcester County,Maryland,1.1
Baltimore city,Maryland,2.3
Stillwater County,Montana,0.3
Teton County,Montana,0.1
Toole County,Montana,0.4
Wibaux County,Montana,0.5
Antelope County,Nebraska,0.3
Boone County,Nebraska,0.2
Box Butte County,Nebraska,0.3
Buffalo County,Nebraska,1.3
Burt County,Nebraska,0.2
Chase County,Nebraska,0.1
Cheyenne County,Nebraska,1.6
Dixon County,Nebraska,0.2
Douglas County,Nebraska,2.7
Bath County,Kentucky,0.1
Boone County,Kentucky,2.1
Bourbon County,Kentucky,0.3
Boyle County,Kentucky,0.8
Breckinridge County,Kentucky,0.2
Caldwell County,Kentucky,0.3
Carlisle County,Kentucky,0.3
Casey County,Kentucky,0.2
Christian County,Kentucky,1
Clinton County,Kentucky,0.1
Elliott County,Kentucky,0.1
Fayette County,Kentucky,3.2
Fleming County,Kentucky,0.2
Garrard County,Kentucky,0.2
Graves County,Kentucky,0.3
Grayson County,Kentucky,0.2
Macomb County,Michigan,3
Manistee County,Michigan,0.3
Mason County,Michigan,0.5
Monroe County,Michigan,0.6
Montmorency County,Michigan,0.2
Oakland County,Michigan,5.6
Fort Bend County,Texas,17
Dukes County,Massachusetts,0.8
Essex County,Massachusetts,3.1
Hampshire County,Massachusetts,4.5
Nantucket County,Massachusetts,1.2
Vieques Municipio,Puerto Rico,0.1
Ector County,Texas,0.8
Dundy County,Nebraska,0.1
Franklin County,Nebraska,0.1
Gage County,Nebraska,0.4
Garfield County,Nebraska,0.1
Hamilton County,Nebraska,0.2
Hitchcock County,Nebraska,0.1
Howard County,Nebraska,0.2
Keith County,Nebraska,0.4
Kimball County,Nebraska,0.7
Lancaster County,Nebraska,3.5
Loup County,Nebraska,0
Otoe County,Nebraska,0.4
Perkins County,Nebraska,0.2
Platte County,Nebraska,0.5
Richardson County,Nebraska,0.3
Sarpy County,Nebraska,2.1
Yakima County,Washington,1.1
Berkeley County,West Virginia,0.8
Braxton County,West Virginia,0.2
Brooke County,West Virginia,0.4
Grant County,West Virginia,0.2
Hampshire County,West Virginia,0.2
Harrison County,West Virginia,0.5
Kanawha County,West Virginia,1
Lincoln County,West Virginia,0.1
Marshall County,West Virginia,0.4
Mason County,West Virginia,0.3
Mineral County,West Virginia,0.4
Monroe County,West Virginia,0.1
King George County,Virginia,1.2
Lancaster County,Virginia,0.6
Mathews County,Virginia,0.3
Mecklenburg County,Virginia,0.7
Camuy Municipio,Puerto Rico,0.1
Cata̱o Municipi,Puerto Rico,0.3
Cayey Municipio,Puerto Rico,0.1
Cidra Municipio,Puerto Rico,0.1
Coamo Municipio,Puerto Rico,0.1
Fajardo Municipio,Puerto Rico,0.3
Guayama Municipio,Puerto Rico,0.1
Lincoln County,Idaho,0.4
Payette County,Idaho,0.8
Adams County,Illinois,0.7
Cass County,Illinois,0.3
Clay County,Illinois,0.5
De Witt County,Illinois,0.4
Edgar County,Illinois,0.2
Greene County,Illinois,0.1
Hardin County,Illinois,0.5
Henry County,Illinois,0.4
Jasper County,Illinois,0.2
Kane County,Illinois,3.5
Lee County,Illinois,0.7
McLean County,Illinois,4.3
Marshall County,Illinois,0.4
Montgomery County,Illinois,0.4
Kanabec County,Minnesota,0.3
Kittson County,Minnesota,0.4
Koochiching County,Minnesota,0.3
Mahnomen County,Minnesota,0.1
Morrison County,Minnesota,0.3
Norman County,Minnesota,0.4
Ramsey County,Minnesota,11.7
Roseau County,Minnesota,2.5
Swift County,Minnesota,0.2
Waseca County,Minnesota,0.7
Wright County,Minnesota,1.2
Carroll County,Mississippi,0.2
Clay County,Mississippi,0.2
Forrest County,Mississippi,0.7
Hinds County,Mississippi,0.8
Jasper County,Mississippi,0.1
Morgan County,West Virginia,0.3
Washington Parish,Louisiana,0.2
West Carroll Parish,Louisiana,0.2
Kennebec County,Maine,0.7
Allegany County,Maryland,0.8
Queen Anne's County,Maryland,1
Talbot County,Maryland,1.2
Berkshire County,Massachusetts,1.2
Suffolk County,Massachusetts,8.2
Calhoun County,Michigan,1.6
Guayanilla Municipio,Puerto Rico,0.1
Genesee County,Michigan,0.9
Jackson County,Missouri,1.6
Johnson County,Missouri,1.5
Lawrence County,Missouri,0.4
Macon County,Missouri,0.4
Miller County,Missouri,0.3
Oregon County,Missouri,0.3
Pike County,Missouri,0.2
Randolph County,Missouri,0.4
Ste. Genevieve County,Missouri,0.3
Scott County,Missouri,0.3
Texas County,Missouri,0.3
Wright County,Missouri,0.3
Broadwater County,Montana,0.2
Pope County,Illinois,0.2
Gallatin County,Montana,1.1
Judith Basin County,Montana,0.1
Lewis and Clark County,Montana,0.6
Musselshell County,Montana,0.2
Richland County,Montana,0.2
Sweet Grass County,Montana,0.7
Arthur County,Nebraska,0.2
Brown County,Nebraska,0.2
Cedar County,Nebraska,0.1
Dawes County,Nebraska,1
Dodge County,Nebraska,0.5
Garden County,Nebraska,0
Lamar County,Mississippi,1.2
Holt County,Nebraska,0.2
Knox County,Nebraska,0.2
Madison County,Nebraska,0.5
Merrick County,Nebraska,0.8
